MonthYear,GPI,event_count_10,tone_count_10,event_count_11,tone_count_11,goldstein_11,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_18,tone_count_18,goldstein_18,event_count_20,tone_count_20,goldstein_20,event_count_21,tone_count_21,goldstein_21,event_count_22,tone_count_22,goldstein_22,event_count_23,tone_count_23,goldstein_23,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_55,tone_count_55,goldstein_55,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_62,tone_count_62,goldstein_62,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_75,tone_count_75,goldstein_75,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_104,tone_count_104,goldstein_104,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_125,tone_count_125,goldstein_125,event_count_128,tone_count_128,goldstein_128,event_count_129,tone_count_129,goldstein_129,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_154,tone_count_154,goldstein_154,event_count_160,tone_count_160,goldstein_160,event_count_161,tone_count_161,goldstein_161,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_174,tone_count_174,goldstein_174,event_count_180,tone_count_180,goldstein_180,event_count_182,tone_count_182,goldstein_182,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201605,1.605,143,-100.7437314819987,0.0,0.0,0.0,18.0,-64.08670363652251,-7.200000000000002,37.0,-108.72486397546488,14.800000000000004,8.0,-51.74582085378773,0.0,0.0,0.0,0.0,0.0,14.0,16.455675851302644,0.0,0.0,0.0,64,-53.97091592300311,192.0,1.0,0.61548428895368,3.4,1.0,0.0,3.2,6.0,4.06176707964304,20.4,1.0,-2.5,-0.3,12.0,12.644043072281224,48.0,11,-13.491037584875693,44.0,4.0,0.4422264210387199,20.8,6.0,-8.054011433000955,31.2,0.0,0.0,0.0,98.0,44.93710076133701,392.0,155,21.151219044004158,155.0,140,26.034030771565718,266.00000000000006,147,47.86749383268483,411.60000000000036,70,32.12582060019705,490.0,15.0,36.508879017798144,52.5,82,22.480087496388,278.79999999999995,1.0,-3.38218714768884,7.0,47.0,-3.2385361255395733,376.0,30.0,-21.48835948152209,180.0,17.0,20.990531188922606,108.80000000000004,0.0,0.0,0.0,14,-23.289997292589828,98.0,18.0,1.1894704027575007,133.20000000000005,2.0,-12.19226260257914,16.6,21.0,-6.435725403089045,155.40000000000003,0.0,0.0,0.0,30,-46.77176314903586,150.0,3.0,-8.947993784845993,15.0,3.0,-4.10939876008891,15.0,42.0,-49.734370675264614,294.0,5.0,6.968232179691392,50.0,16,-20.22444876712485,-32.0,16.0,-18.18113217324177,-80.0,0.0,0.0,0.0,17,-7.883515499424938,-34.0,31,-85.44303990685084,-62.0,17.0,-93.004001323335,-34.0,8.0,-29.321891595663644,-16.0,29.0,-44.559459276354254,-116.0,4.0,-2.59792209579613,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-23.381260421374375,-57.2,7.0,-14.062550826638812,-49.0,4.0,-23.455037995636296,-26.0,0.0,0.0,0.0,3.0,-11.85457415571517,-12.0,1.0,-5.32687651331719,-4.0,2.0,-7.50190005700171,-18.4,15.0,-28.29505885893657,-75.0,95,-577.060971719647,-475.0,6.0,-39.17612520591501,-30.0,4.0,-26.360381258922054,-36.0,2.0,-9.95761221709779,-19.0,193.0,-710.1001780400142,-1930.0,5.0,-10.565917169345651,-47.5,160.0,-1030.0580681164188,-1600.0
201606,1.60775,126,-117.1703515276457,1.0,-1.9282271023031599,-0.1,24.0,-61.42734241887381,-9.6,37.0,-2.5324140940278608,14.800000000000004,5.0,-5.970125098825318,6.0,-15.41242009725298,0.0,0.0,0.0,8.0,4.68442550798802,1.0,-0.25839793281653,3.4,97,-8.969407940954904,291.0,0.0,0.0,0.0,1.0,3.16455696202531,3.2,2.0,-7.3147155855344606,6.8,1.0,-2.43301753009685,-0.3,5.0,-10.846176033159828,20.0,36,-0.6059528741368458,144.0,8.0,4.9746316257314005,41.6,1.0,-1.29390018484288,5.2,3.0,-0.8046655928375699,21.0,114.0,-124.74950053413484,456.0,209,-45.41606192667136,209.0,137,-57.689080530229894,260.2999999999999,144,15.831956817895968,403.2,132,-52.445209445624286,924.0,12.0,-6.10995102226449,42.0,84,4.383147948331885,285.6,6.0,0.9578334889057648,42.0,54.0,42.80028700278544,432.0,25.0,-7.458622464165832,150.0,16.0,-6.153565000143268,102.4,5.0,-17.84399964496382,37.0,19,2.767391408402576,133.0,11.0,0.6722406388640301,81.40000000000002,5.0,-11.95104631057621,41.5,2.0,-1.58685251749779,14.8,3.0,-10.10665448466724,21.0,26,-38.35405085186548,130.0,1.0,-5.55555555555555,5.0,6.0,-25.013555658269038,30.0,37.0,8.59183463298199,259.0,13.0,-35.75515088777347,130.0,18,10.23341463827306,-36.0,14.0,-20.748008730241,-70.0,1.0,-8.755760368663571,-5.0,35,-55.61913155848301,-70.0,15,-27.55255938698471,-30.0,13.0,-58.14587996849229,-26.0,11.0,-32.524651284095825,-22.0,50.0,-108.60362622451441,-200.0,0.0,0.0,0.0,6.0,-18.849281454086142,-30.0,0.0,0.0,0.0,7.0,-11.474222149223438,-30.8,0.0,0.0,0.0,17.0,-82.19998336208326,-110.5,1.0,0.75471698113208,-7.2,3.0,-17.13244228432563,-12.0,5.0,-5.3916154280057755,-20.0,2.0,-8.296107211231659,-18.4,13.0,-9.529858060538086,-65.0,23,-86.19003090973598,-115.0,1.0,0.48426150121065004,-5.0,2.0,-5.106202240706841,-18.0,12.0,-74.5256479029767,-114.0,36.0,-96.6731969317187,-360.0,16.0,-36.51213630072868,-152.0,18.0,-64.61739323045879,-180.0
201607,1.6105,157,-96.1588899138397,3.0,-6.01126296749427,-0.30000000000000004,24.0,-41.92461333792429,-9.600000000000003,45.0,6.189282637233026,18.000000000000004,16.0,-1.0567889150271583,1.0,-9.09090909090909,2.0,-9.75609756097562,-4.0,3.0,5.3146802977311305,8.0,-57.661955935203544,27.2,124,-151.35146085933349,372.0,6.0,2.799006302850181,20.4,2.0,-4.776147987923039,6.4,8.0,-25.97067350304952,27.2,1.0,-1.95758564437194,-0.3,17.0,-7.493803753956372,68.0,22,-19.77845710868877,88.0,2.0,3.21298174442191,10.4,7.0,-6.784372867975744,36.4,2.0,6.18556701030927,14.0,165.0,-42.82006104521577,660.0,340,-179.07144562534,340.0,161,-30.790455377775586,305.9,150,-2.3565802996540945,420.00000000000006,190,-26.47127390446477,1330.0,23.0,-13.181942957970026,80.5,116,28.826861393783002,394.39999999999986,1.0,0.0,7.0,54.0,100.71482645845474,432.0,19.0,-5.824017440282548,114.0,14.0,3.2284023223180007,89.60000000000002,5.0,-19.181585677749396,37.0,11,-3.2860960778829345,77.0,13.0,13.198331434680913,96.2,5.0,-7.374256624350576,41.5,12.0,-34.20655979310898,88.8,2.0,-12.798324863542259,14.0,18,-18.70604208728469,90.0,1.0,-0.09188361408882001,5.0,15.0,-46.23225317373407,75.0,22.0,6.771547697618864,154.0,8.0,4.284345058069881,80.0,19,-30.4177963653293,-38.0,58.0,-72.12623027380928,-290.0,1.0,-1.25725338491296,-5.0,19,-24.085874090575338,-38.0,20,-76.95912077746205,-40.0,14.0,-71.92199158718586,-28.0,3.0,-16.50224215246636,-6.0,32.0,-70.15547981087809,-128.0,3.0,2.22197445331715,-15.0,2.0,-4.67836257309942,-10.0,0.0,0.0,0.0,15.0,-18.95524916266763,-66.0,2.0,-13.78315270067848,-14.0,19.0,-59.11176392606061,-123.5,4.0,3.403058080243076,-28.8,1.0,-8.45070422535211,-4.0,0.0,0.0,0.0,6.0,-7.182685509658271,-55.2,13.0,-47.805810857475365,-65.0,33,-134.84188847815577,-165.0,1.0,-1.28205128205129,-5.0,2.0,-12.433292069678322,-18.0,3.0,-3.17424800123772,-28.0,32.0,-155.92241760472686,-320.0,6.0,-5.553216229014659,-57.0,9.0,-19.470245498570982,-90.0
201608,1.61325,137,-244.35811450889744,1.0,-1.18343195266273,-0.1,23.0,-69.08644578748553,-9.2,22.0,-20.533977641895905,8.800000000000002,3.0,-6.54665470311238,6.0,-15.964339851595053,0.0,0.0,0.0,7.0,-10.384254357826695,1.0,-0.19960079840319,3.4,97,-204.88217884171917,291.0,3.0,-11.29566666047358,10.2,4.0,-8.39708236968511,12.8,3.0,-10.707397322441569,10.2,3.0,-5.986874238358441,-0.8999999999999999,13.0,-2.3426839832515203,52.0,32,-3.8428298552046254,128.0,3.0,4.498052519160701,15.6,0.0,0.0,0.0,3.0,-4.0834845735027,21.0,155.0,-74.82091786381608,620.0,232,-124.08534485744437,232.0,122,-25.670274728371144,231.79999999999995,120,0.6269582775851488,336.00000000000006,129,-20.66977143501381,903.0,30.0,-32.268931943050376,105.0,89,18.831426509870454,302.6,0.0,0.0,0.0,19.0,-23.834157125326552,152.0,31.0,-13.552186702159808,186.0,13.0,6.470870173442391,83.19999999999997,16.0,11.13842809114194,118.4,10,3.746786635201458,70.0,7.0,-0.12388236149276988,51.8,10.0,2.17595182271176,83.00000000000001,8.0,-21.211719836803148,59.2,3.0,-5.8605664488017615,21.0,11,-7.830846553437638,55.0,0.0,0.0,0.0,8.0,-15.958008246892645,40.0,23.0,-59.56525101466548,161.0,9.0,-16.2255864075944,90.0,23,-61.876942681444255,-46.0,6.0,-6.7952698013914015,-30.0,0.0,0.0,0.0,20,-70.06614963784726,-40.0,25,-111.79126383234508,-50.0,20.0,-73.71632223272033,-40.0,8.0,-28.58072183303721,-16.0,30.0,-68.20525721754035,-120.0,4.0,-2.1015467837585207,-20.0,9.0,-28.915421267458058,-45.0,0.0,0.0,0.0,9.0,-22.06705671661795,-39.6,3.0,-10.00896665920236,-21.0,10.0,-12.468221842118863,-65.0,0.0,0.0,0.0,11.0,-34.99991120924992,-44.0,0.0,0.0,0.0,4.0,-30.182756483842546,-36.8,11.0,-25.788084138434247,-55.0,38,-240.6453194543297,-190.0,0.0,0.0,0.0,5.0,-10.640505324295711,-45.0,0.0,0.0,0.0,76.0,-304.97730099046953,-760.0,5.0,-16.86468675457635,-47.5,16.0,-54.3417683763897,-160.0
201609,1.616,412,-502.81725000412,6.0,-9.34049285419938,-0.6,89.0,-137.73955315437794,-35.6,177.0,-242.7557100363196,70.80000000000003,42.0,-46.71979878338061,17.0,-21.82064854118422,2.0,-10.01890808766693,-4.0,19.0,-12.874904678343231,5.0,-19.273620252364058,17.0,302,-471.32889238226966,906.0,20.0,-57.81981870860546,68.0,9.0,-4.9852817851003985,28.8,12.0,-31.471163084648428,40.8,11.0,-9.12139051293959,-3.3,83.0,-169.48245968238948,332.0,130,-16.887917046312946,520.0,18.0,13.193324535843738,93.6,9.0,9.202042977201481,46.8,17.0,-5.09757014086092,119.0,521.0,-478.8318891380472,2084.0,927,-841.6044117046695,927.0,409,-388.33066743329147,777.0999999999997,390,-367.11086905004237,1091.9999999999998,461,-505.3313317549144,3227.0,144.0,-189.892415116015,504.0,194,-119.25931177231935,659.6,1.0,3.6075036075036,7.0,85.0,162.50095877685513,680.0,29.0,-18.002198253655752,174.0,10.0,-5.412529065752589,64.0,2.0,-17.42738589211618,14.8,61,38.21775177133061,427.0,65.0,-153.65935371332742,481.0,8.0,9.16542878836312,66.4,21.0,-32.73713152337596,155.40000000000003,4.0,-4.46557474296795,28.0,34,-88.78667537636919,170.0,2.0,-7.72127469285928,10.0,10.0,-3.4492412491266156,50.0,43.0,-41.59054640478806,301.0,13.0,-85.50168441484314,130.0,33,-44.873644333110725,-66.0,66.0,-64.63444634654275,-330.0,11.0,10.02244044970907,-55.0,43,-83.65126804494228,-86.0,122,-196.48817208110736,-244.0,33.0,-138.49046060260721,-66.0,14.0,-28.97129090780043,-28.0,72.0,-157.24949186007566,-288.0,21.0,-38.294340448377646,-105.0,8.0,-32.36943644871855,-40.0,15.0,-27.83219357145515,-75.0,66.0,-200.75586834491887,-290.39999999999986,24.0,-40.4779179513224,-168.0,25.0,-49.577018000078795,-162.5,22.0,-14.910595575301262,-158.4,21.0,-31.69982728922797,-84.0,0.0,0.0,0.0,2.0,1.22699386503068,-18.4,18.0,-13.842357913445705,-90.0,39,-119.82505137377292,-195.0,7.0,-13.214851732417841,-35.0,0.0,0.0,0.0,9.0,-12.30523109079393,-82.5,72.0,-231.51583517926315,-720.0,12.0,-44.41267831799124,-114.0,33.0,-184.46374534794543,-330.0
201610,1.61875,148,-195.11470667081826,2.0,0.5378328139522199,-0.2,20.0,-43.02252607337459,-8.000000000000002,39.0,-80.92764892920451,15.600000000000005,14.0,-5.888229782944782,5.0,-30.076454925574712,1.0,0.15910898965792003,-2.0,11.0,19.87506527927841,2.0,-3.56395816572808,6.8,95,-21.060462229692376,285.0,1.0,-1.4771048744460902,3.4,2.0,-3.42292283914509,6.4,3.0,5.40835871622784,10.2,1.0,-2.34375,-0.3,22.0,-38.05123608675152,88.0,34,-4.071347625491569,136.0,5.0,11.140461944650239,26.0,5.0,12.148917664190341,26.0,0.0,0.0,0.0,93.0,34.691655366015816,372.0,315,-52.23100783771838,315.0,181,3.0299548719630707,343.89999999999986,175,14.80906811665404,490.00000000000006,150,45.415951032759025,1050.0,32.0,42.34242938734858,112.0,104,46.509746764810494,353.59999999999985,0.0,0.0,0.0,47.0,73.28392715591283,376.0,14.0,-16.185913387804913,84.0,5.0,-2.74349646167646,32.0,2.0,-1.5817779183802598,14.8,22,19.578198135093924,154.0,10.0,-7.5823164834751715,74.00000000000001,0.0,0.0,0.0,8.0,-14.81959759535057,59.2,5.0,-8.32452746162463,35.0,19,-23.086378656037628,95.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-6.3129446338263095,98.0,1.0,0.21913805697589003,9.0,23,-14.07660909960596,-46.0,20.0,-26.07018431658853,-100.0,7.0,-21.88668425142025,-35.0,22,-24.6990492912286,-44.0,21,-25.216538731527837,-42.0,24.0,-99.31642648680089,-48.0,13.0,-48.291716836461326,-26.0,56.0,-109.78567292401662,-224.0,13.0,-14.507223380028154,-65.0,4.0,-9.467950491998721,-20.0,4.0,-17.37767158162745,-20.0,10.0,-2.0173490152165803,-44.0,13.0,14.867278845557866,-91.0,5.0,-1.8854694195558896,-32.5,1.0,1.23456790123457,-7.2,11.0,-19.84598470679357,-44.0,1.0,-3.20209973753281,-4.0,6.0,3.5633728774627302,-55.2,16.0,-25.32234720178053,-80.0,23,-67.0804035339603,-115.0,1.0,-2.49804839968774,-5.0,4.0,-20.18055491123401,-36.0,2.0,-15.56784244744966,-18.0,47.0,-289.07929939646874,-470.0,16.0,-45.709324718957006,-152.0,12.0,24.248650519761856,-120.0
201611,1.6214999999999995,144,-160.16204551770295,0.0,0.0,0.0,12.0,-29.70962502648701,-4.800000000000002,35.0,-92.70521827044749,14.000000000000005,11.0,4.583031897848071,3.0,-13.177434389951527,10.0,-40.56480632754688,-20.0,28.0,-43.886294885077064,1.0,0.0,3.4,101,-58.32923600115625,303.0,2.0,-4.00307929176288,6.8,1.0,-4.20757363253857,3.2,5.0,-4.747914314514951,17.0,1.0,-4.91283676703645,-0.3,9.0,-29.751336255563622,36.0,48,36.17577565525809,192.0,2.0,4.05691770614295,10.4,7.0,18.37881585764454,36.4,3.0,-4.41032554197936,21.0,105.0,47.18372107555337,420.0,226,-165.9122880042839,226.0,160,9.981035602360864,303.99999999999994,162,12.070321605925956,453.59999999999985,102,13.683120564095859,714.0,62.0,68.18585929748832,217.0,123,24.521199233880125,418.2,3.0,-2.4798943212397697,21.0,54.0,13.54823195662633,432.0,11.0,12.771743484218195,66.0,2.0,3.4770221679309796,12.8,0.0,0.0,0.0,13,22.26472737234584,91.0,16.0,-21.018518874966322,118.40000000000002,0.0,0.0,0.0,2.0,2.8169014084507205,14.8,4.0,2.4639846264207,28.0,14,-40.6448877730341,70.0,0.0,0.0,0.0,6.0,-19.008370493688634,30.0,25.0,1.5535060657082531,175.0,5.0,-7.36868281636006,48.0,19,-88.32966608172742,-38.0,9.0,-3.85631707462206,-45.0,2.0,2.49662953239197,-10.0,13,-52.477297305575846,-26.0,20,-38.96024671697215,-40.0,19.0,-48.23103985080708,-38.0,7.0,-15.302371183995062,-14.0,34.0,-82.77067291903438,-136.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-14.342629482071759,-40.0,15.0,-79.06304879831555,-66.0,6.0,-31.081187677616658,-42.0,6.0,9.0651994462962,-39.0,2.0,-2.9115341545352798,-14.4,1.0,-8.026755852842781,-4.0,0.0,0.0,0.0,2.0,-3.4264432029795198,-18.4,14.0,-18.09067391177264,-70.0,27,-92.89002173034986,-135.0,0.0,0.0,0.0,2.0,-3.3668458781362003,-18.0,8.0,-57.56190208537707,-73.0,46.0,-134.04011934816077,-460.0,8.0,-42.85530713865962,-76.0,4.0,-9.599871147523618,-40.0
201612,1.6242499999999995,118,-72.32786465173302,2.0,-13.8121546961326,-0.2,23.0,-59.82757561847311,-9.200000000000003,16.0,-7.799052676685276,6.400000000000001,7.0,-1.07100164822864,1.0,-2.8169014084507,1.0,-5.2132701421800896,-2.0,6.0,-11.59715144618629,1.0,-0.5242006261091899,3.4,91,-79.89123449811025,273.0,0.0,0.0,0.0,1.0,3.08764940239044,3.2,3.0,-0.52615350169983,10.2,0.0,0.0,0.0,5.0,-2.9674993067199,20.0,39,45.520971685483325,156.0,10.0,-0.8600048579175286,52.0,3.0,11.86933947987242,15.6,10.0,-19.65706660896071,70.0,52.0,44.045340787287216,208.0,141,53.17900825391504,141.0,97,-24.3527749455476,184.3,103,-46.884488705361136,288.4,102,58.51940762785142,714.0,16.0,-14.401083081892299,56.0,93,51.35956487068971,316.2,2.0,-4.8784001195822695,14.0,55.0,53.40607827791341,440.0,13.0,2.5505856592344216,78.0,7.0,6.813588093107491,44.8,2.0,-1.22887864823348,14.8,23,41.703631611263546,161.0,41.0,4.092631692021136,303.4000000000001,5.0,7.445122605832179,41.5,6.0,-0.9328942571252608,44.40000000000001,0.0,0.0,0.0,10,15.39067560489771,50.0,0.0,0.0,0.0,5.0,3.8040638040638166,25.0,58.0,-58.73622815022375,406.0,2.0,7.48055826000976,20.0,14,-39.16667808847253,-28.0,16.0,-16.179085533617847,-80.0,2.0,-0.9081482899438408,-10.0,8,4.514041977237807,-16.0,18,-39.036940678524964,-36.0,16.0,-87.0847351466519,-32.0,6.0,-5.529440408931339,-12.0,51.0,-140.6653604651703,-204.0,1.0,1.3897662665824397,-5.0,3.0,-2.85112563543936,-15.0,23.0,-41.415869372404536,-115.0,6.0,-28.30357178802352,-26.4,1.0,1.88679245283019,-7.0,7.0,-13.717141920350551,-45.5,2.0,-0.21551724137932002,-14.4,3.0,-4.66460892896771,-12.0,2.0,-4.26086460275417,-8.0,5.0,-12.0190513828363,-46.0,37.0,-5.288650645842352,-185.0,16,-72.30593289930525,-80.0,0.0,0.0,0.0,5.0,-46.86716791979956,-45.0,2.0,3.07058082563779,-18.5,55.0,-141.69121016161134,-550.0,10.0,14.58088049313165,-95.0,10.0,-36.508940508548896,-100.0
201701,1.6269999999999998,160,-277.7014821301376,2.0,-2.1108179419525097,-0.2,30.0,-47.42798586236572,-12.000000000000002,51.0,-77.82382522520808,20.4,11.0,6.977967936301111,1.0,3.1531531531531503,2.0,-10.2425365563326,-4.0,18.0,21.75025693323565,1.0,-5.55138784696174,3.4,129,-106.21690119348342,387.0,0.0,0.0,0.0,4.0,-8.75535992956503,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,-31.513118640994037,124.0,2.0,5.74194680174549,10.4,2.0,-4.67863342538072,10.4,2.0,-0.260078023407026,14.0,66.0,35.03353082432661,264.0,113,27.86792712801813,113.0,162,-147.92688525831238,307.7999999999999,181,-172.2381627674749,506.80000000000007,92,29.02212959495266,644.0,14.0,-12.57691035626328,49.0,108,123.22767719655113,367.2,4.0,-15.797310641780667,28.0,40.0,8.172043629647751,320.0,15.0,10.955510025958075,90.0,9.0,0.04487285908396044,57.6,2.0,-1.18243243243244,14.8,24,33.42388693142034,168.0,12.0,-8.369363991770928,88.80000000000003,2.0,-10.34401459704364,16.6,1.0,-1.71990171990172,7.4,4.0,-9.17338650942666,28.0,21,-18.4447467506049,105.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,-16.019389402703645,126.0,3.0,-3.639155825413501,30.0,12,-16.22837783731779,-24.0,11.0,-5.152024973113299,-55.0,1.0,-3.63247863247864,-5.0,11,-15.588221138626881,-22.0,16,-44.33287183084549,-32.0,21.0,-31.07365234159824,-42.0,0.0,0.0,0.0,30.0,-46.332797930261606,-120.0,2.0,4.268292682926839,-10.0,1.0,-0.25773195876289,-5.0,0.0,0.0,0.0,8.0,-12.608590747742715,-35.2,1.0,-0.83682008368201,-7.0,5.0,-18.561577444797827,-32.5,0.0,0.0,0.0,10.0,-23.41606886276521,-40.0,0.0,0.0,0.0,7.0,-16.84024354452912,-64.4,39.0,-115.91977976507236,-195.0,27,-71.82453291006624,-135.0,2.0,-5.61756406308406,-10.0,4.0,-14.306410174254761,-36.0,2.0,-6.5954914904126785,-18.5,30.0,-88.41870403753084,-300.0,5.0,3.1217023000279704,-47.5,8.0,-34.461893055348405,-80.0
201702,1.6217499999999998,208,-282.62125835318864,5.0,-2.15350654137014,-0.5,28.0,-75.90932384249984,-11.2,33.0,-70.33095378307986,13.200000000000005,5.0,-15.551483961484498,5.0,-3.0650103519668703,5.0,-57.29850182690834,-10.0,5.0,3.6038632671828807,3.0,-23.09828188041163,10.2,97,-145.90709029917258,291.0,1.0,-4.3298969072165,3.4,1.0,-0.508474576271186,3.2,7.0,-19.4902052420454,23.8,2.0,-13.728129205921938,-0.6,7.0,0.8947645264804198,28.0,45,-48.821979113493136,180.0,6.0,-10.983360933142023,31.2,0.0,0.0,0.0,1.0,-2.6666666666666696,7.0,79.0,9.452782048646473,316.0,143,-85.7348549691638,143.0,144,-17.489899231164866,273.6,149,-48.68202676467989,417.2,51,-39.5269679483665,357.0,7.0,3.1388616755655963,24.5,82,78.32101129151063,278.8,8.0,-40.468010985612935,56.0,41.0,-38.263368265930986,328.0,22.0,-27.68022905545359,132.0,9.0,1.6581124510076697,57.60000000000001,0.0,0.0,0.0,23,9.20267789558486,161.0,21.0,-4.321477037193248,155.40000000000003,2.0,1.28479657387581,16.6,8.0,-12.266635847477147,59.2,11.0,-12.377705638911928,77.0,38,-96.61977151013548,190.0,6.0,-30.30490975418339,30.0,5.0,-8.42768994882092,25.0,27.0,-48.51484452113857,189.0,4.0,-22.7714858730488,40.0,17,-44.32915083684532,-34.0,18.0,-25.430376833508763,-90.0,0.0,0.0,0.0,27,-61.903730610555,-54.0,25,-27.90094072445969,-50.0,22.0,-100.3352494187051,-44.0,19.0,-75.35961318470089,-38.0,45.0,-69.88803930281603,-180.0,5.0,-5.572255692863849,-25.0,2.0,-1.1331244884712,-10.0,4.0,-17.67784415974909,-20.0,9.0,-26.344052336445426,-39.6,4.0,-15.856350920658308,-28.0,13.0,-65.29158643944335,-84.5,3.0,-1.6453354112293097,-21.6,9.0,-19.28068736584356,-36.0,2.0,-1.2036108324975001,-8.0,2.0,-20.02959697361361,-18.4,13.0,-49.98970404860211,-65.0,50,-228.22548156725372,-250.0,6.0,-24.92512238217999,-30.0,11.0,-72.45498330508909,-99.0,10.0,-43.45283638126527,-91.5,43.0,-233.4582614900441,-430.0,9.0,-21.29541028603159,-85.5,16.0,-151.41731107562495,-160.0
201703,1.6164999999999998,219,-409.8806982523145,4.0,-11.340637928752209,-0.4,21.0,-25.13115004872502,-8.400000000000002,46.0,-52.959248172734725,18.4,7.0,-16.227630169775818,9.0,-38.19909716054353,1.0,-3.21592649310873,-2.0,25.0,9.372256126123792,7.0,-54.676684411744795,23.8,155,-399.4620735830133,465.0,1.0,-4.32569974554708,3.4,2.0,-9.45584299732382,6.4,2.0,-7.58327427356485,6.8,13.0,-42.28962816850004,-3.9,5.0,-3.9268397655390097,20.0,48,-31.312011897706412,192.0,10.0,6.137943147704959,52.0,2.0,-9.30693069306932,10.4,5.0,-0.7353025138825404,35.0,87.0,14.07084970871507,348.0,155,1.1001917927576823,155.0,182,75.09526385501505,345.8,167,112.95326593927156,467.6,84,-7.72976440973225,588.0,12.0,-2.221790624126041,42.0,91,45.04378041674154,309.4000000000001,0.0,0.0,0.0,95.0,-110.6318110256545,760.0,43.0,123.96574067318826,258.0,9.0,3.0406623146223755,57.6,7.0,-4.18677288587242,51.8,34,-2.6856194382136054,238.0,14.0,-34.90419565601138,103.60000000000002,2.0,-2.65086652785787,16.6,3.0,7.3488976532632195,22.200000000000006,4.0,-4.201959666995589,28.0,56,-224.28506969061752,280.0,0.0,0.0,0.0,19.0,-39.867751177438564,95.0,34.0,-17.481695557386114,238.0,19.0,-52.13518515139634,190.0,46,-74.64800368575565,-92.0,49.0,-182.57580558038936,-245.0,0.0,0.0,0.0,22,-46.523704877532815,-44.0,47,-127.0348114613875,-94.0,91.0,-396.8127759954744,-182.0,15.0,-26.59308905120277,-30.0,78.0,-242.24796151317318,-312.0,6.0,-22.718025552727052,-30.0,3.0,-10.948322823249011,-15.0,4.0,-24.330534879695357,-20.0,9.0,-25.988907972245862,-39.6,3.0,-0.07505112858134999,-21.0,19.0,-66.46592600207461,-123.5,1.0,0.17064846416382998,-7.2,4.0,-10.72745627051189,-16.0,4.0,-4.77524223315902,-16.0,8.0,-25.801862911987968,-73.6,25.0,-119.14700924602877,-125.0,33,-114.61152242576941,-165.0,1.0,-3.93258426966292,-5.0,7.0,-25.264253584307102,-63.0,4.0,-25.5589093573947,-38.0,47.0,-96.89177122777076,-470.0,21.0,-37.03199482641186,-199.5,9.0,-13.395918664901949,-90.0
