MonthYear,GPI,event_count_10,tone_count_10,event_count_11,tone_count_11,goldstein_11,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_18,tone_count_18,goldstein_18,event_count_20,tone_count_20,goldstein_20,event_count_21,tone_count_21,goldstein_21,event_count_22,tone_count_22,goldstein_22,event_count_23,tone_count_23,goldstein_23,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_32,tone_count_32,goldstein_32,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_44,tone_count_44,goldstein_44,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_52,tone_count_52,goldstein_52,event_count_54,tone_count_54,goldstein_54,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_62,tone_count_62,goldstein_62,event_count_63,goldstein_63,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_75,tone_count_75,goldstein_75,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_104,tone_count_104,goldstein_104,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_124,tone_count_124,goldstein_124,event_count_125,tone_count_125,goldstein_125,event_count_128,tone_count_128,goldstein_128,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_150,tone_count_150,goldstein_150,event_count_154,tone_count_154,goldstein_154,event_count_160,tone_count_160,goldstein_160,event_count_161,tone_count_161,goldstein_161,event_count_163,tone_count_163,goldstein_163,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_174,tone_count_174,goldstein_174,event_count_180,tone_count_180,goldstein_180,event_count_182,tone_count_182,goldstein_182,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201609,1.8203333333333331,255,-240.89219801562092,1.0,0.3448275862069,-0.1,72,-155.9086375100384,-28.800000000000004,57,-108.28924092246609,22.800000000000004,6.0,-13.972464348876358,7.0,-9.578336617238081,3.0,-24.382918650944013,-6.0,31.0,6.872769871536608,6.0,12.71839841719624,20.4,135,-186.30826347887947,405.0,3.0,-8.02860565067286,10.2,1.0,5.17241379310345,3.2,5.0,2.964752426931952,17.0,0.0,0.0,0.0,21.0,-33.37068130445538,84.0,75.0,0.43511576595239787,300.0,20.0,52.10459287562702,104.0,2.0,-3.53469316596932,9.0,12.0,-2.692237357758584,62.40000000000001,1.0,-1.30044843049328,7.0,91,4.1321695470198305,364.0,298,206.92407296111125,298.0,248,-7.405116034230748,471.1999999999999,258,35.35069873087389,722.3999999999997,5.0,-6.004293538388449,12.5,3.0,-4.837325312322029,15.0,125,-30.68913346356133,875.0,51,120.1881385916758,178.5,184,208.2618933170578,625.6,0.0,0.0,0.0,4.0,15.111231687466109,24.0,90,-28.809844497508173,720.0,67.0,51.04243225673844,402.0,20.0,6.35072803282814,128.00000000000003,18.0,8.346430138369954,133.20000000000002,1.0,7.4,38.0,34.34470557211565,266.0,57.0,73.06977683112692,421.8,20.0,-20.075122631059262,166.0,8.0,36.67778180247867,59.2,1.0,-6.4159292035398305,7.0,26.0,-159.79932577884674,130.0,0.0,0.0,0.0,21.0,-27.801567358467103,105.0,23.0,-48.9685439620506,161.0,1.0,2.09698558322412,10.0,49,-66.40338066086422,-98.0,39.0,-31.66509044887896,-195.0,9.0,-30.86061949053317,-45.0,41.0,-117.6054526647223,-82.0,28.0,-46.49130446962325,-56.0,34.0,-161.02422328674103,-68.0,24.0,-113.69187496902474,-48.0,53,-102.61967701567889,-212.0,7.0,-18.663983379250862,-28.0,8.0,-14.1532201896557,-40.0,9.0,-30.171793767256275,-45.0,14.0,-34.197139529391286,-61.6,3.0,-10.885958385695961,-21.0,10.0,-18.13599894331316,-65.0,8.0,-18.91625589899097,-57.60000000000001,18.0,-21.46865106397357,-129.6,6.0,-21.489712710650927,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-8.932017543859661,-18.4,12.0,-49.47892700285306,-60.0,80,-391.4610392864025,-400.0,7.0,-37.33545863968423,-35.0,34.0,-168.94314484790294,-306.0,15.0,-78.943189138512,-139.0,65,-227.76907901902263,-650.0,14.0,-23.674206783419645,-133.0,14.0,-61.529698125659074,-140.0
201610,1.82125,323,-470.2418065094345,0.0,0.0,0.0,66,-185.37886840920646,-26.40000000000001,88,-82.10674229706534,35.2,68.0,-79.62578171897584,3.0,-28.494276607983977,5.0,-15.930739700673039,-10.0,29.0,83.6918333492882,5.0,-8.59036851553831,17.0,103,-100.87980870261732,309.0,1.0,-3.0938123752495,3.4,0.0,0.0,0.0,1.0,-2.68562401263823,3.4,1.0,-8.55018587360596,-0.3,3.0,1.1307237332305602,12.0,126.0,-66.39314203352646,504.0,26.0,24.806844898065187,135.20000000000002,1.0,-1.51975683890578,4.5,16.0,-16.698936365574344,83.20000000000002,11.0,-37.50813238367536,77.0,273,-179.75522315906,1092.0,283,62.6339727870985,283.0,256,-114.95660874617757,486.39999999999986,244,-143.24255366656504,683.2,20.0,-2.992924441332727,50.0,2.0,-0.5735833520473101,10.0,144,-2.1291023813148198,1008.0,47,-7.574505481210574,164.5,257,186.6100229471504,873.7999999999997,0.0,0.0,0.0,3.0,12.493853527637501,18.0,158,78.6863019002578,1264.0,61.0,15.627378717360413,366.0,64.0,55.58385560186439,409.6,3.0,0.22087244616234,22.200000000000006,1.0,7.4,41.0,11.374331987127908,287.0,58.0,110.38776580647458,429.2000000000001,41.0,-103.6291169992601,340.30000000000007,8.0,0.2825876943397203,59.2,5.0,-5.058285524237129,35.0,34.0,3.0324170306719886,170.0,0.0,0.0,0.0,4.0,-3.51742291954445,20.0,39.0,-74.28826238228137,273.0,30.0,-129.49538428446456,300.0,36,-67.49811162101841,-72.0,93.0,-105.83132010133845,-465.0,2.0,-16.88162017973222,-10.0,44.0,-66.9391398794811,-88.0,46.0,-45.35300986071945,-92.0,61.0,-192.90406622574184,-122.0,14.0,-24.593351654528192,-28.0,42,-80.60761294635091,-168.0,0.0,0.0,0.0,5.0,-6.6923108439292625,-25.0,5.0,-16.10661834852431,-25.0,43.0,-133.0636341029638,-189.2,13.0,-35.307928700484645,-91.0,14.0,-38.60107905907217,-91.0,15.0,-32.24280830394742,-108.0,19.0,-53.565655357269385,-136.8,7.0,-4.220175623706045,-28.0,0.0,0.0,0.0,4.0,-21.36801502984355,-32.0,3.0,-8.7655024295847,-27.6,19.0,-68.66103242751234,-95.0,52,-174.46411017679398,-260.0,0.0,0.0,0.0,5.0,-29.198288335748078,-45.0,1.0,-6.7796610169491505,-9.5,67,-133.91942090340643,-670.0,20.0,-70.27147783605893,-190.0,16.0,-23.240429141589107,-160.0
201611,1.8221666666666667,253,-319.5751158735587,2.0,-5.00558801140813,-0.2,73,-129.1322673295573,-29.2,73,-83.51279587443744,29.200000000000006,16.0,-16.673356439573052,9.0,-47.117697849114606,2.0,-3.26283987915407,-4.0,24.0,69.28006793799892,6.0,-9.771847324088212,20.4,172,-125.97676268211758,516.0,0.0,0.0,0.0,6.0,-3.510910819381841,19.200000000000006,8.0,8.549834556768737,27.2,5.0,-6.14113449984149,-1.5,12.0,-13.978138541364755,48.0,56.0,-10.532842249905864,224.0,30.0,-18.89566975448474,156.00000000000003,1.0,-12.0253164556962,4.5,6.0,-10.633920448850251,32.0,3.0,-4.162453656892491,21.0,116,106.27723703332244,464.0,200,21.542619363445414,200.0,188,-92.6278459648294,357.20000000000016,173,-61.49520227969077,484.4,0.0,0.0,0.0,2.0,2.7131782945736598,10.0,132,-128.19796131901091,924.0,51,23.854247648013878,178.5,179,167.29438349868892,608.5999999999998,0.0,0.0,0.0,11.0,22.048660266503266,66.0,123,-105.81772434602476,984.0,58.0,40.79706792524637,348.0,21.0,-6.45340557806179,134.40000000000003,11.0,-8.51422339374186,81.4,1.0,7.4,16.0,26.2449858753162,112.0,32.0,14.727297679030702,236.8,42.0,-35.962385181487235,348.6,11.0,-21.76040295095162,81.4,15.0,-33.61539781279451,105.0,59.0,-46.08669057379046,295.0,6.0,-20.21895874026381,30.0,10.0,-31.238121453790843,50.0,41.0,-13.678912266366654,287.0,14.0,-39.67758460160015,140.0,44,-91.10776325586193,-88.0,42.0,-10.330368256745619,-210.0,20.0,-56.152182732039954,-100.0,51.0,-82.23799207257802,-102.0,39.0,-105.79800616431473,-78.0,30.0,-107.89105573684066,-60.0,8.0,-26.542806692314162,-16.0,53,-51.24343866957997,-212.0,8.0,-8.43618454656198,-32.0,4.0,-20.07627671724588,-20.0,10.0,-31.483189078583063,-50.0,35.0,-101.35546155270036,-154.0,6.0,-18.40387823684214,-42.0,10.0,-32.00280299711546,-65.0,26.0,-13.826605390413015,-187.2,24.0,-48.042374184095074,-172.79999999999995,11.0,-36.3052244595182,-44.0,0.0,0.0,0.0,7.0,-8.21308061983831,-56.0,0.0,0.0,0.0,44.0,-110.53296435849215,-220.0,83,-361.0160264401886,-415.0,6.0,-10.32559523995158,-30.0,22.0,-125.7320011405056,-198.0,29.0,-216.46061116901902,-264.5,64,-277.5095934725571,-640.0,11.0,-30.344363922038397,-104.5,20.0,-55.42849612263885,-200.0
201612,1.8230833333333332,212,-561.1891633136105,5.0,-34.88042383315305,-0.5,81,-212.91981983015305,-32.40000000000001,82,-160.9283626808835,32.800000000000004,23.0,-33.01355157940475,15.0,-23.299559460602694,10.0,-48.884668978602065,-20.0,13.0,-13.258256634342134,8.0,-53.65129526075509,27.2,182,-278.06716858742755,546.0,2.0,-4.61672770644025,6.8,0.0,0.0,0.0,17.0,-54.11586480901038,57.79999999999999,0.0,0.0,0.0,11.0,-29.29338956458397,44.0,58.0,12.445438067119506,232.0,20.0,-3.579810891542589,104.0,2.0,-1.04712041884818,9.0,8.0,-0.5160452221732283,41.6,1.0,-14.4927536231884,7.0,207,-28.7405668819758,828.0,249,-257.05581543270176,249.0,212,-55.079305361763026,402.80000000000007,187,-7.565907445848337,523.6000000000001,2.0,-5.691056910569099,5.0,2.0,-2.8368794326241,10.0,58,-7.327540123322425,406.0,42,51.12594287189846,147.0,139,-61.724903511130826,472.6,0.0,0.0,0.0,10.0,-2.6825020102407398,60.0,117,-37.662927118386605,936.0,64.0,-86.86891979436199,384.0,38.0,-14.98295753808661,243.20000000000005,24.0,-33.43802422557824,177.6,3.0,22.200000000000006,58.0,-100.03856536618281,406.0,24.0,3.2990026658601352,177.60000000000005,17.0,-6.989478583313358,141.1,7.0,8.4934426115719,51.8,1.0,-1.2211668928086898,7.0,13.0,-11.73372905707552,65.0,11.0,-18.477913892030454,55.0,9.0,-14.222940143745552,45.0,40.0,-72.63519739626256,280.0,2.0,-6.4312041284540005,19.0,48,-195.356926431943,-96.0,34.0,-16.05383231342784,-170.0,7.0,-15.62670098819842,-35.0,58.0,-174.6045408601676,-116.0,47.0,-100.51735634299595,-94.0,46.0,-178.31559587835469,-92.0,9.0,-18.519395334781578,-18.0,39,-86.88616926657515,-156.0,0.0,0.0,0.0,1.0,3.9823008849557597,-5.0,1.0,-6.89655172413793,-5.0,18.0,-27.985117990506463,-79.2,7.0,-19.10328714582837,-49.0,3.0,-9.304876277105171,-19.5,47.0,-59.53046897964193,-338.4,10.0,-5.13966368931169,-72.00000000000001,4.0,-16.62806374811667,-16.0,1.0,-2.90055248618784,-4.0,9.0,-35.10292331353663,-72.0,3.0,-1.0543017814022098,-27.6,29.0,-66.7083548263479,-145.0,71,-366.31472434164453,-355.0,5.0,-20.776741506558725,-25.0,15.0,-59.80417120323994,-135.0,0.0,0.0,0.0,78,-259.69041981652856,-780.0,21.0,-79.32626753322863,-199.5,6.0,-19.23256147130209,-60.0
201701,1.824,313,-307.14506704038104,3.0,-3.5119623098997996,-0.30000000000000004,57,-126.26487128293778,-22.8,71,-208.2754211522401,28.4,26.0,-57.56595373444125,12.0,-67.79363403525377,4.0,-18.883401354631868,-8.0,21.0,-1.9458941339531668,3.0,-35.5221960346925,10.2,183,-244.06573482513767,549.0,5.0,-8.870025165856141,17.0,3.0,-0.5313417232921898,9.6,1.0,-7.2948328267477205,3.4,1.0,-4.25531914893617,-0.3,0.0,0.0,0.0,127.0,122.80840818311499,508.0,46.0,-79.28385684135725,239.2,15.0,-16.689053516345368,67.5,34.0,-32.513565270535736,177.59999999999994,4.0,0.29469548133594003,28.0,217,30.21132277053944,868.0,370,2.0331185079389162,370.0,261,-228.0564313919804,495.9,231,-104.74174242911215,646.8000000000002,0.0,0.0,0.0,3.0,0.1945570586918549,15.0,150,-17.730453488931307,1050.0,38,-18.751421840472013,133.0,150,145.8737481034044,509.99999999999983,4.0,10.380097997923581,14.0,3.0,16.070446154350883,18.0,193,231.14919389048382,1544.0,68.0,36.11259546059461,408.0,118.0,-41.57043742625744,755.2,34.0,-42.20270518791678,251.6,0.0,0.0,28.0,24.58767345840637,196.0,79.0,-21.38837530574797,584.6,78.0,-77.2758429694349,647.3999999999999,2.0,2.4927678956114905,14.8,6.0,-18.411483039650832,42.0,42.0,-144.38459256413896,210.0,1.0,-7.40630511463845,5.0,2.0,6.44032327897243,10.0,37.0,-62.983266140247075,259.0,3.0,-8.101642312168629,30.0,38,-102.99783895552812,-76.0,16.0,-33.0289759457583,-80.0,0.0,0.0,0.0,45.0,-30.154851607713688,-90.0,39.0,-40.100932579531545,-78.0,23.0,-78.59472050482195,-46.0,5.0,-24.123271199533377,-10.0,52,-142.20710123100068,-208.0,2.0,0.64620355411954,-8.0,3.0,3.2229954034729396,-15.0,2.0,-5.449301760777169,-10.0,28.0,-101.81084033205023,-123.20000000000002,8.0,-34.904735192363866,-56.0,9.0,-22.9008382934477,-58.5,84.0,-191.98943914667572,-604.8000000000002,95.0,-96.27471311845163,-684.0000000000002,8.0,-30.518700294242716,-32.0,5.0,6.460774545947469,-20.0,1.0,0.32310177705977,-8.0,9.0,-12.69343185324722,-82.8,36.0,-85.81415088341976,-180.0,83,-408.46643316397217,-415.0,13.0,-98.12540430490527,-65.0,20.0,-125.70402974031383,-180.0,12.0,-75.59953957049883,-109.5,67,-246.0559006357571,-670.0,10.0,-36.211333058562005,-95.0,6.0,-16.09993421138124,-60.0
201702,1.8231666666666668,348,-652.6936993267723,2.0,-0.45161909414475,-0.2,59,-123.1150393889705,-23.6,83,-123.37242479579427,33.2,22.0,-25.73717504246297,9.0,-68.40353948265712,9.0,-41.52243148614957,-18.0,26.0,38.327541207886966,1.0,0.47505938242280604,3.4,160,-149.9559603350614,480.0,7.0,-0.5645041355182805,23.8,2.0,-0.1693480101608804,6.4,4.0,-1.4096185737976799,13.6,2.0,-15.92870167858734,-0.6,28.0,-26.39172087874929,112.0,105.0,44.076788271931235,420.0,52.0,33.01523558890671,270.4,6.0,-4.06322252955774,27.0,22.0,-5.757476008659217,114.4,6.0,1.3838120104438598,42.0,173,157.71453474804485,692.0,503,330.938403616628,503.0,264,-172.00893406417222,501.60000000000014,254,-215.87386034657544,711.1999999999998,1.0,-2.3255813953488396,2.5,0.0,0.0,0.0,216,-7.321737561716117,1512.0,90,161.78875200651413,315.0,243,275.4996417395379,826.2,2.0,-6.1381074168798,7.0,8.0,6.87661717641813,48.0,93,189.9387418365054,744.0,58.0,-94.57493271723881,348.0,64.0,15.615135897871625,409.60000000000014,31.0,-6.6398728477569495,229.40000000000003,3.0,22.200000000000006,40.0,3.487747591504206,280.0,44.0,11.199024433571722,325.6,67.0,-51.17768226910439,556.1,10.0,-41.048747173092316,74.0,10.0,-31.4665513449596,70.0,87.0,-465.52026801118825,435.0,1.0,-7.80669144981413,5.0,21.0,-31.207044914693235,105.0,23.0,-45.156687929448225,161.0,6.0,-40.37316645454623,60.0,53,-201.65041839349652,-106.0,31.0,-96.76181932198952,-155.0,10.0,9.228737106968985,-50.0,53.0,-52.182205812258424,-106.0,47.0,-55.873571530345906,-94.0,49.0,-205.35988906971687,-98.0,18.0,-71.85104150664178,-36.0,54,-34.98235390563691,-216.0,4.0,-7.97341442485736,-16.0,2.0,-1.6652811461834198,-10.0,7.0,-32.91643594611539,-35.0,35.0,-128.17236180443103,-154.00000000000003,4.0,-7.985589187521031,-28.0,16.0,-75.65939714168806,-104.0,24.0,-45.31441476439795,-172.8,73.0,-63.62676378369731,-525.6,6.0,-20.06713795307175,-24.0,3.0,-8.112745098039209,-12.0,10.0,-16.611965066952152,-80.0,3.0,-8.584501271079779,-27.6,46.0,-125.64105551736641,-230.0,79,-619.3442799139001,-395.0,2.0,-13.17365269461078,-10.0,18.0,-93.70690395029764,-162.0,21.0,-117.193782202096,-189.0,69,-264.81431105617,-690.0,10.0,-29.961266227197648,-95.0,19.0,-86.688144188385,-190.0
201703,1.8223333333333331,273,-377.18682110313927,0.0,0.0,0.0,28,-65.68085589510407,-11.2,58,-33.38324029164497,23.2,22.0,-13.061002430102526,4.0,-21.99592542596561,0.0,0.0,0.0,3.0,7.7422344727338315,4.0,-0.7928627079546198,13.6,133,-161.5479375162224,399.0,2.0,-3.9653035935563796,6.8,7.0,65.42549107354044,22.4,5.0,6.057840564130359,17.0,4.0,-19.009592579647602,-1.2,9.0,21.94986218447014,36.0,49.0,138.44177455657157,196.0,16.0,17.591878349258412,83.2,1.0,-0.89285714285714,4.5,21.0,-1.7012189762550376,109.2,5.0,2.7533946395095596,35.0,128,7.543194726108179,512.0,336,207.26651322422,336.0,244,78.68450386683936,463.59999999999985,219,42.921713270360996,613.1999999999998,2.0,7.33944954128442,5.0,0.0,0.0,0.0,100,73.45513343609497,700.0,39,38.99010843532338,136.5,240,381.58532111210616,816.0000000000003,6.0,8.280506460106938,21.0,3.0,9.33448922400758,18.0,46,-22.59676612367021,368.0,36.0,-73.36683093233185,216.0,56.0,-2.8415430037745484,358.39999999999986,25.0,-8.747455808257527,185.00000000000003,0.0,0.0,33.0,17.905015126854124,231.0,37.0,-11.404651147244435,273.80000000000007,31.0,-36.518371126549724,257.30000000000007,3.0,-6.3812958416170495,22.200000000000006,2.0,0.46513674087533,14.0,43.0,-22.722045516239497,215.0,6.0,-8.56899295223534,30.0,4.0,0.7638959643810761,20.0,36.0,-5.828149471002583,252.0,2.0,-1.40807130962875,20.0,61,-354.6753855383505,-122.0,19.0,-25.626256736835426,-95.0,2.0,-14.77721376198534,-10.0,60.0,-145.33435727425174,-120.0,28.0,-42.2744956650832,-56.0,38.0,-172.68123568645538,-76.0,6.0,-11.72116679746258,-12.0,42,-129.40483623939988,-168.0,1.0,-4.95867768595042,-4.0,0.0,0.0,0.0,1.0,-3.20512820512821,-5.0,18.0,-61.061673509680894,-79.2,7.0,12.03571630996249,-49.0,20.0,-6.010726925401762,-130.0,8.0,-13.586219186549954,-57.6,55.0,-109.44004476374191,-396.0,12.0,-42.839253038884266,-48.0,0.0,0.0,0.0,2.0,-12.394366197183098,-16.0,3.0,-22.416726026542207,-27.6,24.0,-47.603877677263185,-120.0,125,-846.3419892392363,-625.0,1.0,-5.95744680851064,-5.0,3.0,-17.41657583683919,-27.0,13.0,-39.077782053141405,-117.0,68,-254.60217714673718,-680.0,11.0,-21.74217456924916,-104.5,30.0,-231.4166301166975,-300.0
201704,1.8215,304,-526.8394770166864,7.0,-27.694234825273472,-0.7,56,-192.2479005743576,-22.4,47,-66.79047579292768,18.800000000000004,24.0,-36.323057894598975,3.0,-10.874871444079881,6.0,-18.97710994518204,-12.0,20.0,4.588727948978861,4.0,-16.92624643841578,13.6,151,-263.8032448212626,453.0,6.0,-21.686842207930514,20.4,5.0,12.658740392096131,16.0,1.0,-2.51889168765743,3.4,3.0,-17.77067663533897,-0.8999999999999999,17.0,22.333724994431247,68.0,80.0,111.98360811651851,320.0,23.0,25.564410700240664,119.6,10.0,29.1146761734997,45.0,8.0,-11.987421383647812,41.6,2.0,-12.25287007665418,14.0,154,156.9203107071524,616.0,256,39.77504172282964,256.0,255,-135.71445915715228,484.49999999999983,242,-110.00874593496314,677.5999999999998,0.0,0.0,0.0,1.0,4.400977995110019,5.0,122,17.775247566620415,854.0,31,40.83032444043521,108.5,218,148.69642565956968,741.1999999999998,4.0,-6.336716108401849,14.0,4.0,13.52855944482574,24.0,447,-1517.7703078469567,3576.0,33.0,-8.462997834721163,198.0,58.0,-0.6032384103962443,371.2,11.0,-19.223185689719912,81.4,0.0,0.0,43.0,-3.4966537167848437,301.0,35.0,-35.2219828311391,259.00000000000006,14.0,-7.884927039178424,116.20000000000002,5.0,3.7939167888736702,37.0,5.0,-19.50718679110091,35.0,26.0,-84.9658903998963,130.0,2.0,-3.413072944443031,10.0,1.0,-5.347593582887701,5.0,40.0,-91.95858611139208,280.0,5.0,-14.947766157807061,50.0,48,-82.90200668511999,-96.0,11.0,-28.884474066448888,-55.0,2.0,-5.780346820809259,-10.0,57.0,-108.9154541697368,-114.0,31.0,-74.38211262827329,-62.0,54.0,-274.0730226732495,-108.0,6.0,-19.915146108682322,-12.0,31,-91.3594863975759,-124.0,0.0,0.0,0.0,3.0,2.8233047883702964,-15.0,8.0,-25.70021022138028,-40.0,21.0,-64.44958729666277,-92.40000000000002,15.0,-51.80449903829209,-105.0,20.0,-36.16549681787322,-130.0,7.0,-16.97267404523625,-50.4,26.0,-12.247729504756578,-187.20000000000005,11.0,-37.14623370332843,-44.0,5.0,-22.32421568806947,-20.0,2.0,-14.876657733800581,-16.0,1.0,-1.7811704834605602,-9.2,18.0,-73.65914871131359,-90.0,78,-422.8793370613389,-390.0,4.0,-4.22462521504056,-20.0,12.0,-54.906860877702286,-108.0,6.0,-17.520242537806652,-55.0,122,-426.30337316607,-1220.0,21.0,-30.016174952764484,-199.5,21.0,-58.20180644220724,-210.0
201705,1.8206666666666669,262,-533.9287426893084,6.0,-1.7826782929021219,-0.6,33,-67.57896001990717,-13.200000000000005,83,-276.2944257991981,33.2,12.0,-28.451883058233086,10.0,-22.02817339700583,21.0,-120.81152382246107,-42.0,8.0,-13.954239362369561,6.0,-33.92548581147778,20.4,134,-219.78167208468375,402.0,6.0,-22.65604870147156,20.4,4.0,7.954161103693821,12.8,3.0,-10.314393606744538,10.2,2.0,-15.982197863289798,-0.6,10.0,-11.82846194778445,40.0,45.0,88.4849255692052,180.0,17.0,51.29285555432766,88.4,37.0,-6.6833674024101795,166.5,9.0,-6.512232263389807,46.8,3.0,-10.482349077393591,21.0,255,53.662115637656,1020.0,462,239.82927699172365,462.0,286,64.36784339602316,543.4,276,65.96855379537465,772.7999999999997,23.0,58.61627960282848,57.5,11.0,7.215558348784657,55.0,139,-72.8704903440145,973.0,77,67.07300427104461,269.5,218,11.952100896355837,741.1999999999998,1.0,-5.387931034482759,3.5,6.0,18.57916451779267,36.0,91,177.2860996109322,728.0,38.0,1.9377166015210048,228.0,30.0,12.486069623088055,192.0,6.0,-13.515551329223998,44.40000000000001,2.0,14.8,40.0,53.79871936262523,280.0,27.0,4.700235191566139,199.80000000000004,29.0,-4.589898565378245,240.7,8.0,-24.088233410275016,59.2,22.0,-112.88072001461096,154.0,14.0,-16.45447723949146,70.0,2.0,-0.7965716052928,10.0,0.0,0.0,0.0,18.0,-58.72727564559715,126.0,7.0,-16.11229499656127,69.0,50,-98.44390108921229,-100.0,58.0,-143.3001319627204,-290.0,4.0,-36.331665887194525,-20.0,31.0,-41.978525482031294,-62.0,38.0,-120.74625383137956,-76.0,55.0,-225.31075282652915,-110.0,10.0,-28.460204579264197,-20.0,52,-126.11746179292747,-208.0,2.0,-20.6106870229008,-8.0,2.0,-0.50929001945802,-10.0,5.0,-27.93341273043307,-25.0,39.0,-186.45186662697878,-171.6,4.0,-12.033883560942618,-28.0,9.0,-23.995815075849663,-58.5,49.0,-47.33198695799357,-352.8,20.0,-11.126706619255703,-144.0,1.0,0.17636684303351,-4.0,0.0,0.0,0.0,4.0,-7.76513411568994,-32.0,16.0,-87.0842491963693,-147.2,14.0,-26.80524245894949,-70.0,112,-616.5490896038423,-560.0,3.0,-5.980028202250423,-15.0,8.0,-36.74425928723034,-72.0,8.0,-57.015801689805485,-73.0,107,-172.37674940771808,-1070.0,18.0,-34.62622805024118,-171.0,9.0,-13.1850686057247,-90.0
201706,1.8198333333333332,272,-580.5517412603393,3.0,-23.37665107268836,-0.30000000000000004,104,-119.34787192908851,-41.6,40,-62.799456661581104,16.000000000000007,27.0,-54.61146016872193,10.0,-46.98538638064658,9.0,-51.29307433851996,-18.0,8.0,-11.82290731861123,13.0,-169.26298369754184,44.2,133,-133.87423589911742,399.0,1.0,-2.12765957446808,3.4,3.0,6.98154707608228,9.6,5.0,-10.418330413085869,17.0,0.0,0.0,0.0,3.0,-11.60077145612344,12.0,40.0,33.40279650597668,160.0,23.0,42.76545082477401,119.6,0.0,0.0,0.0,5.0,0.25785827919903004,26.0,0.0,0.0,0.0,165,61.24936145077078,660.0,336,38.376905587610885,336.0,317,-126.67290980596508,602.3000000000002,301,-59.36605783334594,842.8,1.0,-1.1173184357541899,2.5,0.0,0.0,0.0,86,46.25184119876268,602.0,52,22.927548716370826,182.0,206,64.38753581980303,700.3999999999999,1.0,-2.15146299483649,3.5,7.0,27.61700615804695,42.0,225,-80.38891277252785,1800.0,42.0,22.232193628681287,252.0,67.0,-35.704278833746976,428.8,10.0,-5.186758732227651,74.0,2.0,14.8,22.0,52.21897625535346,154.0,56.0,-56.870402483224844,414.4,30.0,-6.8585510374373655,249.00000000000009,4.0,-11.75596907849534,29.6,5.0,-14.9971895315062,35.0,20.0,-51.507682852260196,100.0,2.0,-0.2049808054539901,10.0,3.0,-4.76497102382486,15.0,17.0,-27.927598196091555,119.0,3.0,3.6664193130462897,30.0,69,-186.05809569424736,-138.0,37.0,-54.28667380203564,-185.0,9.0,-29.07879809433982,-45.0,78.0,-91.54054182893893,-156.0,32.0,-156.70316829698046,-64.0,38.0,-143.69422145583638,-76.0,7.0,-29.72996222808853,-14.0,54,-69.17796402472536,-216.0,4.0,-11.385213907423116,-16.0,2.0,3.96102533003685,-10.0,15.0,-50.44581532453829,-75.0,77.0,-139.87943788253844,-338.7999999999999,25.0,-43.85793362709684,-175.0,13.0,-9.387698664676293,-84.5,77.0,-168.05310448487444,-554.3999999999999,41.0,-51.48930727660017,-295.2,6.0,-10.776016629625179,-24.0,0.0,0.0,0.0,2.0,-14.87603305785124,-16.0,9.0,-73.78982633132159,-82.8,59.0,-136.11482978706124,-295.0,68,-327.07621579092535,-340.0,6.0,-26.11207189582182,-30.0,8.0,-28.159310425900568,-72.0,16.0,-78.88367866842535,-151.0,67,-230.50829118156898,-670.0,17.0,-42.7904949324607,-161.5,6.0,-33.54484814886686,-60.0
