MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_80,tone_count_80,goldstein_80,event_count_84,tone_count_84,goldstein_84,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_120,tone_count_120,goldstein_120,event_count_130,tone_count_130,goldstein_130,event_count_141,tone_count_141,goldstein_141,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_190,tone_count_190,goldstein_190,event_count_193,tone_count_193,goldstein_193
201310,1.9535,16,26.673781479521924,2.0,9.74466380423681,-0.8,2.0,8.76567943575286,0.8,0.0,0.0,1.0,1.52671755725191,9,33.82296847285179,27.0,3.0,10.45484293193718,12.0,0.0,0.0,0.0,9.0,19.968372921094844,36.0,11.0,38.22494815678347,11.0,35,88.41112213827599,66.49999999999997,32.0,88.63857749944088,89.59999999999997,20.0,43.28476537230826,140.0,16.0,58.927014343920504,56.0,15.0,45.57168344187426,50.99999999999999,21.0,60.614613541789296,168.0,6.0,15.15458823506524,36.0,3.0,9.81566753837209,19.200000000000006,2.0,8.122153130828401,14.0,3.0,7.2394540942928,22.200000000000006,2.0,2.7175235408978504,10.0,1.0,2.75862068965517,7.0,1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.69620253164557,-6.0,1.0,3.5682426404995495,-2.0,2.0,4.3369691158256405,-8.0,0.0,0.0,0.0,3.0,5.69620253164557,-19.5,7.0,21.482550808562337,-35.0,0.0,0.0,0.0,3.0,6.29892141756549,-30.0,6.0,11.75555228782067,-60.0
201311,1.9476666666666669,18,42.06330024213942,2.0,4.998093543467205,-0.8,6.0,11.708900048942134,2.4,1.0,0.906344410876133,0.0,0.0,13,36.17874489966994,39.0,6.0,18.9976523483422,24.0,3.0,5.410569105691049,15.6,12.0,34.41398911621703,48.0,40.0,111.68781839368424,40.0,57,121.48751677294443,108.30000000000004,66.0,136.30470580609494,184.80000000000007,21.0,66.07259862406167,147.0,3.0,14.09482638402766,10.5,17.0,64.28802223691069,57.79999999999998,0.0,0.0,0.0,1.0,4.46428571428571,6.0,9.0,17.58561838867507,57.6,7.0,17.22456286790808,49.0,4.0,10.85431376660242,29.6,5.0,14.550415386366216,25.0,3.0,6.266456029489208,21.0,1.0,3.601108033241,-2.0,2.0,11.7948717948718,-10.0,2.0,5.4495912806539595,-4.0,3.0,5.21119113193722,-6.0,9.0,9.243919442933473,-18.0,3.0,7.654403257211911,-12.0,3.0,6.4297430440663925,-13.2,4.0,4.90684105476924,-26.0,2.0,3.6260798025503904,-10.0,9.0,51.58731067223616,-45.0,22.0,28.10903516794039,-220.0,4.0,7.252159605100781,-40.0
201312,1.9418333333333333,22,44.57091655985828,5.0,12.031236938894871,-2.0,2.0,5.54511278195488,0.8,0.0,0.0,1.0,5.06780371871942,7,14.24096417054163,21.0,9.0,26.323513684418696,36.0,1.0,3.44827586206897,5.2,16.0,51.424305367611545,64.0,2.0,2.1085577794250847,2.0,17,57.39150555483289,32.3,14.0,40.12285385108637,39.2,7.0,12.173614685194698,49.0,6.0,15.631126526919001,21.0,7.0,14.474814874908784,23.8,31.0,101.36628174843445,248.0,2.0,2.4008897991582163,12.0,1.0,0.20040080160320603,6.4,8.0,26.29233125670972,56.0,7.0,15.55640222449837,51.8,7.0,8.587612990630367,35.0,7.0,14.544468202230721,49.0,6.0,12.738214542140469,-12.0,0.0,0.0,0.0,8.0,17.77126580740922,-16.0,3.0,6.09509141211033,-6.0,19.0,36.730385879718156,-38.0,6.0,13.80284670874058,-24.0,16.0,40.54588690472353,-70.39999999999998,2.0,6.177172554112151,-13.0,2.0,1.883262151718525,-10.0,6.0,14.85537121956002,-30.0,10.0,30.95491248018085,-100.0,0.0,0.0,0.0
201401,1.936,21,43.619694612626965,2.0,6.251125923257071,-0.8,1.0,1.6260162601626,0.4,7.0,10.67732238174132,1.0,2.4390243902438997,18,43.45596214855756,54.0,11.0,42.72209553756765,44.0,1.0,1.8838304552590301,5.2,24.0,56.91528654697773,96.0,32.0,93.84241884283094,32.0,24,57.36953760481596,45.59999999999998,23.0,56.83581668394842,64.39999999999998,12.0,45.55120385814414,84.0,0.0,0.0,0.0,19.0,51.52366598466456,64.59999999999998,28.0,101.59882763423089,224.0,10.0,30.74654149313267,60.0,3.0,6.047065461156981,19.200000000000006,12.0,33.50565870984097,84.0,2.0,5.61095260693315,14.8,1.0,1.42857142857143,5.0,4.0,10.10518461262324,28.0,1.0,4.1758241758241805,-2.0,3.0,5.55115640387079,-15.0,7.0,17.182995041530432,-14.0,1.0,2.2367194780987902,-2.0,4.0,6.94009950091672,-8.0,3.0,11.99303405572755,-12.0,2.0,4.86889828114738,-8.8,2.0,2.3755707292994903,-13.0,5.0,8.71358754400168,-25.0,35.0,86.34086686433363,-175.0,2.0,7.0687303564015895,-20.0,1.0,1.6052880075543001,-10.0
201402,1.9379166666666667,22,41.02886145448237,4.0,10.30731258404284,-1.6,6.0,7.030227715673827,2.4,2.0,6.53691758731902,0.0,0.0,24,59.612978794245386,72.0,14.0,55.828277426927954,56.0,1.0,1.76817288801572,5.2,10.0,24.07325647282504,40.0,14.0,32.87686645763497,14.0,57,130.970442241267,108.30000000000008,48.0,118.0869232419746,134.39999999999995,6.0,16.67774185251084,42.0,6.0,14.72006890611542,21.0,15.0,34.20799010683691,50.99999999999999,17.0,63.86368852291672,136.0,7.0,13.79058804217076,42.0,4.0,6.5435099717239,25.6,5.0,3.0056839586352257,35.0,7.0,17.713120207228275,51.8,4.0,8.41704252623391,20.0,1.0,5.58659217877095,7.0,5.0,10.19447737860114,-10.0,2.0,3.2380879641685,-10.0,3.0,1.749455370933505,-6.0,5.0,6.35740797995344,-10.0,0.0,0.0,0.0,7.0,12.037146330563425,-28.0,2.0,0.35360678925035405,-8.8,0.0,0.0,0.0,1.0,1.76817288801572,-5.0,13.0,28.849277980573863,-65.0,10.0,27.57217135516701,-100.0,2.0,6.5354730004361095,-20.0
201403,1.9398333333333333,26,80.48159160695046,1.0,3.19148936170213,-0.4,10.0,30.84834349150659,4.0,1.0,2.11416490486258,4.0,22.09002029145914,9,15.649742218421887,27.0,31.0,161.42886179675182,124.0,4.0,11.3343113794057,20.8,1.0,1.7751479289940801,4.0,10.0,36.328000558893365,10.0,44,138.47089593085386,83.60000000000002,45.0,149.70121846307288,125.99999999999993,40.0,91.07803690932819,280.0,4.0,12.26524153353422,14.0,10.0,33.79717110437928,33.99999999999999,41.0,181.5098647085073,328.0,9.0,22.50001785524263,54.0,7.0,38.30745320683083,44.8,8.0,17.065269094148448,56.0,6.0,21.450849682723828,44.4,2.0,4.637582097536329,10.0,4.0,8.47556150503613,28.0,3.0,5.82474415945833,-6.0,5.0,17.22767648433846,-25.0,2.0,4.30260047281324,-4.0,4.0,11.146295123495882,-8.0,0.0,0.0,0.0,2.0,4.02256185142747,-8.0,2.0,2.2825740474853062,-8.8,1.0,0.8264462809917359,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-10.665631395783391,-20.0,0.0,0.0,0.0
201404,1.94175,18,36.42168131722556,2.0,4.843264401931361,-0.8,7.0,-6.65945076729483,2.8,0.0,0.0,8.0,46.840854591855056,25,74.86047086333633,75.0,5.0,13.5448392471537,20.0,2.0,5.33877024443062,10.4,13.0,51.85368674163887,52.0,26.0,128.5245200251938,26.0,85,293.5911824316633,161.5000000000002,76.0,268.21395008343126,212.80000000000013,83.0,222.2397578670671,581.0,4.0,12.511316713405618,14.0,31.0,158.4349458377449,105.40000000000003,26.0,133.3672349442389,208.0,5.0,17.5156351157115,30.0,15.0,26.985078822745965,96.0,3.0,14.30560911341177,21.0,4.0,10.63495178823545,29.6,4.0,12.1472213407478,20.0,1.0,2.39520958083832,7.0,9.0,28.131560373042674,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.931443714713691,-6.0,3.0,23.263327948303708,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.6808660869815117,-19.5,5.0,25.460856087856325,-25.0,1.0,0.591715976331361,-5.0,6.0,35.38643482220068,-60.0,0.0,0.0,0.0
201405,1.9436666666666669,14,21.46230540009729,1.0,9.574468085106382,-0.4,8.0,25.16690564024117,3.2,0.0,0.0,6.0,39.45942006466576,13,26.18549221131121,39.0,4.0,15.42299968811476,16.0,2.0,6.79733622881588,10.4,28.0,68.99409166476639,112.0,18.0,47.2335010553123,18.0,20,38.741275392544225,37.99999999999999,25.0,43.8492043047851,69.99999999999997,10.0,19.216382959197286,70.0,0.0,0.0,0.0,5.0,9.342009453770014,17.0,2.0,4.45969125214408,16.0,14.0,57.056323910597925,84.0,2.0,4.02195526878678,12.8,0.0,0.0,0.0,5.0,11.64044569053576,37.0,1.0,1.1235955056179798,5.0,1.0,4.20650095602294,7.0,2.0,4.406064260487559,-4.0,1.0,2.22984562607204,-5.0,1.0,3.05938812237553,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.58730158730159,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.76144324047073,-15.0,4.0,10.295317617666024,-40.0,2.0,1.639344262295082,-20.0
201406,1.9455833333333332,38,69.61982011862315,0.0,0.0,0.0,6.0,5.7168392504930905,2.4,1.0,2.57731958762887,1.0,3.4582132564841497,26,62.90554615152389,78.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.84654729683803,36.0,42.0,102.79920176623335,42.0,84,126.12704773022892,159.60000000000016,88.0,146.45335411567342,246.4000000000002,33.0,92.74314670186722,231.0,0.0,0.0,0.0,18.0,64.22609264322546,61.19999999999998,5.0,35.4431746991856,40.0,0.0,0.0,0.0,3.0,6.615233356163062,19.200000000000006,2.0,1.264222503160556,14.0,18.0,45.17453838629977,133.20000000000005,3.0,1.995749792109396,15.0,10.0,3.874281308068287,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.79839298758218,-4.0,11.0,21.397524142580593,-44.0,5.0,21.601560558141106,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.5068329106790594,-15.0,6.0,13.57826994072442,-60.0,1.0,3.05206463195691,-10.0
201407,1.9475,18,35.6637502715335,0.0,0.0,0.0,2.0,3.8052278510293798,0.8,1.0,2.94117647058824,1.0,1.14213197969543,14,31.19857062421577,42.0,5.0,21.776680016927198,20.0,7.0,26.528149183921016,36.4,10.0,28.288604144402317,40.0,13.0,43.48639457204938,13.0,16,32.35213241774388,30.39999999999999,17.0,35.099870482215074,47.6,8.0,11.435114055903671,56.0,0.0,0.0,0.0,5.0,14.626105276478091,17.0,19.0,61.71798394510365,152.0,1.0,1.27713920817369,6.0,6.0,10.44684758212608,38.4,1.0,1.74966352624495,7.0,5.0,21.31533797750773,37.0,3.0,6.030372333974387,15.0,3.0,13.1459213519662,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.91715976331361,-2.0,0.0,0.0,0.0,3.0,12.895868252716319,-6.0,1.0,2.13178294573643,-4.0,9.0,19.99588519263064,-39.6,1.0,-5.91715976331361,-6.5,4.0,10.128945985231649,-20.0,2.0,7.445469991275194,-10.0,5.0,-2.3962312362817557,-50.0,0.0,0.0,0.0
201408,1.9494166666666664,53,70.56669152260218,0.0,0.0,0.0,10.0,23.50304751663876,4.0,1.0,-1.13058224985868,4.0,45.44853233981951,14,35.77774601240289,42.0,4.0,9.74033506599952,16.0,0.0,0.0,0.0,5.0,16.305045322613687,20.0,8.0,24.04170436802206,8.0,48,106.2292096368271,91.20000000000003,27.0,60.57143940294703,75.59999999999997,11.0,12.067422793056435,77.0,0.0,0.0,0.0,16.0,73.40065439553473,54.39999999999999,8.0,16.75035640994788,64.0,60.0,109.45984554056272,360.0,1.0,1.25448028673835,6.4,15.0,18.745055542963414,105.0,1.0,3.1791907514450894,7.4,0.0,0.0,0.0,4.0,13.20778241987935,28.0,5.0,9.826426417789277,-10.0,1.0,0.9920634920634921,-5.0,3.0,8.722116031876372,-6.0,2.0,4.19847328244274,-4.0,2.0,2.7027027027027,-4.0,4.0,10.821448328199383,-16.0,6.0,12.431442945941551,-26.4,0.0,0.0,0.0,12.0,14.988136627969887,-60.0,8.0,21.43795197906729,-40.0,14.0,19.151848463152124,-140.0,2.0,7.59493670886076,-20.0
201409,1.9513333333333331,25,61.356871821758006,0.0,0.0,0.0,3.0,7.088803946717071,1.2000000000000002,4.0,7.725404676624201,2.0,4.3956043956044,19,39.93968289476417,57.0,2.0,5.88235294117648,8.0,0.0,0.0,0.0,14.0,49.501219565966494,56.0,12.0,34.313272481034566,12.0,44,121.9855327996369,83.60000000000002,49.0,133.40520279286145,137.1999999999999,6.0,22.986869166271163,42.0,0.0,0.0,0.0,19.0,69.20344488685474,64.59999999999998,18.0,75.82964235199562,144.0,6.0,36.07286768400124,36.0,3.0,1.047719920991613,19.200000000000006,2.0,5.701608605962759,14.0,1.0,3.6242592009183903,7.4,0.0,0.0,0.0,1.0,5.1792828685259,7.0,7.0,23.069816758170727,-14.0,0.0,0.0,0.0,1.0,3.17460317460317,-2.0,4.0,10.53655041403144,-8.0,5.0,10.108994117764633,-10.0,6.0,15.788515529100357,-24.0,4.0,7.74679314136106,-17.6,0.0,0.0,0.0,6.0,-7.857788939645365,-30.0,5.0,7.552870090634451,-25.0,2.0,2.8804370318255197,-20.0,0.0,0.0,0.0
201410,1.95325,46,98.31114147920886,17.0,28.84376022215416,-6.8000000000000025,16.0,-0.6622895559619999,6.400000000000001,6.0,13.883483618428313,0.0,0.0,22,44.51464544882991,66.0,12.0,31.07389972603176,48.0,1.0,2.34986945169713,5.2,7.0,19.918336134857093,28.0,17.0,87.25687933889004,17.0,25,47.69078636146042,47.49999999999998,24.0,45.22658856816609,67.19999999999997,28.0,48.35801396696678,196.0,13.0,19.880745108042678,45.5,46.0,198.21723096745427,156.40000000000012,26.0,73.6778862942348,208.0,3.0,8.75945296075,18.0,4.0,3.896103896103906,25.6,14.0,52.833658450619204,98.0,3.0,9.401412973667307,22.200000000000006,5.0,11.496086858031909,25.0,1.0,5.0450450450450495,7.0,4.0,4.550965882910152,-8.0,3.0,9.16832134378548,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.04108281348929,-36.0,8.0,44.22194286293269,-35.2,1.0,2.04778156996587,-6.5,4.0,5.5922712000218535,-20.0,7.0,10.819072881689703,-35.0,9.0,11.118413210200458,-90.0,4.0,7.5368486709746385,-40.0
201411,1.9551666666666667,37,95.31382899584557,5.0,11.925872389216659,-2.0,13.0,40.00367617786329,5.2,10.0,33.98669331249907,2.0,2.66666666666666,27,71.35370646374449,81.0,7.0,19.45899017591956,28.0,11.0,42.10087573475539,57.20000000000001,11.0,25.82754604311922,44.0,44.0,134.63315497808182,44.0,54,120.95907734948969,102.60000000000004,49.0,103.4510127435608,137.19999999999996,9.0,30.179124702090693,63.0,12.0,33.65214285171877,42.0,24.0,92.27801552520759,81.6,7.0,10.523043888082864,56.0,8.0,17.245338463374782,48.0,8.0,7.244382176168226,51.2,23.0,54.07836279684235,161.0,9.0,30.506391799049034,66.6,5.0,12.053638503957007,25.0,7.0,18.642611708485468,49.0,2.0,7.43871513102282,-4.0,3.0,13.226019874671971,-15.0,3.0,4.980139965954218,-6.0,5.0,10.84906577463882,-10.0,1.0,1.43042912873862,-2.0,4.0,-0.9606028169148496,-16.0,10.0,20.509071578466173,-43.99999999999999,3.0,4.780152159319759,-19.5,2.0,5.81808969708886,-10.0,8.0,18.906093053750986,-40.0,7.0,3.4473218239971546,-70.0,1.0,1.5657620041753701,-10.0
201412,1.9570833333333333,36,77.62347681807394,10.0,18.36506375215121,-4.0,4.0,6.969601896800812,1.6,0.0,0.0,2.0,9.888357256778301,29,58.958249425098785,87.0,0.0,0.0,0.0,1.0,0.8591065292096222,5.2,19.0,55.55036678377018,76.0,12.0,31.252459141865906,12.0,24,70.76497046771183,45.59999999999999,28.0,86.30835114474291,78.39999999999995,7.0,13.36107949541618,49.0,2.0,1.9424502084298292,7.0,7.0,21.321325892850027,23.8,13.0,29.12996611533064,104.0,2.0,1.935483870967742,12.0,0.0,0.0,0.0,1.0,2.59865255052935,7.0,8.0,21.611350296204325,59.2,4.0,10.011486075657961,20.0,4.0,6.29435987843603,28.0,2.0,7.58928571428572,-4.0,0.0,0.0,0.0,2.0,7.04216954696058,-4.0,3.0,2.2349213851230587,-6.0,10.0,13.167466366434407,-20.0,2.0,5.4177842028035705,-8.0,1.0,2.1339656194428,-4.4,12.0,13.616803777450375,-78.0,11.0,14.355724272723222,-55.0,11.0,51.65875920257746,-55.0,21.0,22.402627901527318,-210.0,3.0,10.4366916281906,-30.0
201501,1.959,24,54.17759921138606,9.0,15.926244765685556,-3.6,1.0,1.51133501259446,0.4,1.0,2.21471471471471,1.0,4.58333333333333,26,69.29247316179503,78.0,0.0,0.0,0.0,1.0,0.938086303939963,5.2,14.0,40.78964208812396,56.0,17.0,15.888401195572605,17.0,32,58.2460487053254,60.79999999999997,35.0,63.08513567428298,97.99999999999994,2.0,2.77777777777778,14.0,1.0,1.40845070422535,3.5,6.0,16.236298348479078,20.4,4.0,6.41466208476516,32.0,4.0,7.701494456632679,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5452769350509046,14.8,3.0,8.30237935043551,15.0,5.0,10.634225261382769,35.0,6.0,22.76166885706665,-12.0,0.0,0.0,0.0,14.0,32.77696937504232,-28.0,1.0,3.52397295069937,-2.0,20.0,41.85240725339299,-40.0,1.0,2.3622047244094504,-4.0,1.0,1.92307692307692,-4.4,9.0,15.837401590239265,-58.5,8.0,17.63916666872314,-40.0,24.0,58.3972628834342,-120.0,21.0,39.79954641516622,-210.0,1.0,4.66321243523316,-10.0
201502,1.963,38,61.08496202443967,2.0,4.03206603698707,-0.8,4.0,9.581528235669344,1.6,0.0,0.0,2.0,1.948632068104213,22,42.07883337720851,66.0,8.0,18.04450005605841,32.0,9.0,27.87905735882617,46.8,19.0,39.84184751753778,76.0,22.0,43.404643132062596,22.0,42,81.16647313339097,79.80000000000003,35.0,62.8940415973977,97.99999999999994,23.0,-19.348642842446804,161.0,0.0,0.0,0.0,31.0,49.923497983432426,105.40000028610235,6.0,-0.1647576900173675,48.0,4.0,18.79155764870052,24.0,5.0,8.38479630634752,32.0,4.0,9.769715293524827,28.0,9.0,24.24927357502281,66.6,6.0,17.835174334805707,30.0,15.0,26.071482219783913,105.0,4.0,7.964865622386265,-8.0,2.0,3.3087788911031395,-10.0,4.0,1.2624806423154231,-8.0,2.0,-1.366742596810922,-4.0,3.0,4.76190476190477,-6.0,14.0,38.96536823068331,-56.0,0.0,0.0,0.0,2.0,-1.366742596810922,-13.0,6.0,24.30066041494833,-30.0,10.0,-0.3169392098949404,-50.0,10.0,-4.06911817553143,-100.0,0.0,0.0,0.0
201503,1.9669999999999999,69,-57.617678960141475,8.0,-35.37833660838334,-3.2,10.0,-34.28237695811696,4.0,16.0,-19.3223668422572,0.0,0.0,25,-9.341669076927833,75.0,7.0,-20.782110012459803,28.0,0.0,0.0,0.0,8.0,11.184918434316051,32.0,26.0,-87.9487705366013,26.0,51,-30.921018720908343,96.90000000000003,42.0,-27.142447563719774,117.59999999999992,31.0,-59.038208841258566,217.0,9.0,5.043828528221313,31.5,14.0,16.103290674463672,47.59999999999999,4.0,-6.649223666162048,32.0,11.0,-20.050226475569406,66.0,3.0,-11.3167615685903,19.200000000000006,27.0,15.053063867025607,189.0,6.0,0.8284477339436898,44.4,1.0,-0.7743362831858399,5.0,3.0,-14.549759751613092,21.0,5.0,-1.4307718914979295,-10.0,10.0,6.56539453947192,-50.0,2.0,-2.4456521739130497,-4.0,5.0,-21.34326665124715,-10.0,7.0,-21.657752749095444,-14.0,15.0,-60.44867077529355,-60.0,2.0,-2.80734846956389,-8.8,10.0,-36.61293454199772,-65.0,0.0,0.0,0.0,6.0,-41.61484731504957,-30.0,3.0,-6.89935650433406,-30.0,5.0,-26.385758646905394,-50.0
201504,1.9709999999999999,54,-199.44839380777904,9.0,-37.203718178352105,-3.6,18.0,-76.18098745144269,7.200000000000002,2.0,-3.97316821465428,2.0,1.7233694844748104,32,-11.945556653794242,96.0,14.0,9.612780930251695,56.0,2.0,-2.3255813953488396,10.4,28.0,-36.058123279998654,112.0,23.0,7.596935482400985,23.0,46,36.54680832743562,87.40000000000002,45.0,4.556196365199684,125.99999999999993,19.0,-44.97893201518565,133.0,2.0,-10.86082059533382,7.0,44.0,30.90483260332676,149.6000000000001,5.0,-3.1265704934922405,40.0,17.0,-42.33902018835439,102.0,4.0,11.17880909169476,25.6,4.0,-3.6034671379281495,28.0,12.0,9.930235999450298,88.80000000000003,7.0,0.033310036414153636,35.0,0.0,0.0,0.0,8.0,-51.491726475033566,-16.0,1.0,-4.14915966386554,-5.0,20.0,-110.69851209494465,-40.0,12.0,-34.32215912136664,-24.0,21.0,-138.79489113988208,-42.0,14.0,-54.06453575315535,-56.0,5.0,-19.12016021720002,-22.0,2.0,-2.2215615822454504,-13.0,2.0,-17.02441444325748,-10.0,9.0,-58.31851413187068,-45.0,27.0,-181.8770494963572,-270.0,4.0,-9.31514014428818,-40.0
201505,1.975,26,-24.675241998111733,4.0,-27.963864070157737,-1.6,6.0,10.300614904337797,2.4,5.0,2.0221245780091897,6.0,-29.454009810584477,13,8.258142907416742,39.0,12.0,32.52458511197775,48.0,1.0,-2.7902790279027903,5.2,13.0,30.885180195307594,52.0,33.0,33.116443495880105,33.0,41,31.75110786790689,77.90000000000002,45.0,27.658911093872057,125.99999999999993,15.0,10.767350468683672,105.0,2.0,2.96220633299286,7.0,29.0,64.4235920145471,98.6,24.0,5.35288186056508,192.0,4.0,-7.3965456728788705,24.0,9.0,-7.138263973933022,57.6,1.0,2.77008310249308,7.0,10.0,6.551286986691999,74.0,5.0,-0.908980729608546,25.0,3.0,-1.9946610052818907,21.0,1.0,2.8606965174129395,-2.0,1.0,-4.05982905982906,-5.0,0.0,0.0,0.0,9.0,0.18798742152216885,-18.0,4.0,-10.91134458741589,-8.0,3.0,3.8050620146067407,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-43.55357648614446,-70.0,2.0,-5.83621683967705,-20.0,0.0,0.0,0.0
201506,1.979,31,-12.91865764946388,5.0,-2.1538552508349897,-2.0,8.0,5.780585540171528,3.2,2.0,1.7928286852589599,3.0,-9.24947274005481,26,11.587457735397908,78.0,12.0,25.38622618844637,48.0,1.0,-3.37078651685393,5.2,21.0,8.489628403150231,84.0,88.0,159.1752899864991,88.0,66,136.8432149798225,125.40000000000008,66.0,105.1578263796833,184.80000000000007,54.0,69.50030525853565,378.0,8.0,12.55376483658056,28.0,47.0,38.06948203344697,159.80000000000013,32.0,40.93429260918565,256.0,9.0,2.8725456387919883,54.0,5.0,-0.6779792968666003,32.0,8.0,26.9001869704138,56.0,5.0,-7.268843878214128,37.0,8.0,30.696778826317235,40.0,6.0,-5.39325842696628,42.0,5.0,-3.3913335091192414,-10.0,1.0,3.3333333333333397,-5.0,5.0,4.6635606713126,-10.0,0.0,0.0,0.0,9.0,-5.8845564703378805,-18.0,1.0,0.7423117709437901,-4.0,6.0,-20.778786430960352,-26.4,1.0,-0.34364261168384996,-6.5,10.0,-7.189635289125079,-50.0,4.0,-12.606783954147346,-20.0,2.0,-1.4007250641151399,-20.0,0.0,0.0,0.0
201507,1.983,54,-50.208294362149296,2.0,-1.7167381974248817,-0.8,13.0,-53.88000731667165,5.2,0.0,0.0,0.0,0.0,41,-129.0846503285288,123.0,9.0,7.72033530959054,36.0,8.0,1.122907944440375,41.6,53.0,77.17095811164637,212.0,67.0,-139.60588220831264,67.0,36,23.816675127762604,68.39999999999998,33.0,10.542473688961405,92.39999999999996,43.0,21.63414066810741,301.0,5.0,1.1642715058346103,17.5,31.0,9.932476405995537,105.40000000000002,69.0,119.52263092710623,552.0,3.0,-5.29022507044486,18.0,9.0,-2.59342000194028,57.6,10.0,-6.808806341429626,70.0,9.0,28.27248925753437,66.6,7.0,-15.916031865662127,35.0,5.0,-4.768726814162622,35.0,9.0,-36.264792467167865,-18.0,0.0,0.0,0.0,5.0,-13.45591270340434,-10.0,2.0,-17.169227830992632,-4.0,8.0,-15.237735597172769,-16.0,13.0,-25.416201310891644,-52.0,12.0,-29.48262169925781,-52.79999999999999,2.0,-16.974852071006012,-13.0,7.0,-29.858829861832447,-35.0,11.0,-78.88300949451772,-55.0,19.0,-87.80183571209038,-190.0,2.0,-3.9500171739877183,-20.0
201508,1.9869999999999999,57,-124.75594316280308,21.0,-24.435769254563827,-8.400000000000002,18.0,-68.89059769843716,7.200000000000001,3.0,-4.870322784256751,9.0,4.32098978130295,51,-26.63886707885471,153.0,6.0,9.3151642331553,24.0,45.0,-2.0239852620913084,233.99999999999991,61.0,35.294492473816696,244.0,100.0,262.6004916737418,100.0,95,55.85994522505661,180.50000000000026,92.0,57.834894350609744,257.60000000000025,48.0,1.754928954546534,336.0,2.0,-0.64129214874876,7.0,59.0,109.29033862636952,200.6000000000002,41.0,32.58070718103881,328.0,22.0,5.972782159724543,132.0,10.0,5.384389728272701,63.99999999999999,12.0,-12.438549019656401,84.0,7.0,-11.40919713242637,51.8,6.0,-2.25038549120044,30.0,35.0,-59.9423801657962,245.0,21.0,-47.21835774964964,-42.0,3.0,-8.78790753565443,-15.0,3.0,-5.2722405023436165,-6.0,26.0,-64.40225502503625,-52.0,19.0,-110.18473512986485,-38.0,15.0,-24.046100182898094,-60.0,6.0,-12.958219081013944,-26.4,1.0,2.08529855405325,-6.5,3.0,-9.342501859920759,-15.0,13.0,-38.50292125185967,-65.0,21.0,-122.72889555218056,-210.0,2.0,-9.858630952380947,-20.0
201509,1.9909999999999999,18,-1.1789985383372008,6.0,-42.423596429965784,-2.4,5.0,-3.921537733233336,2.0,0.0,0.0,0.0,0.0,39,-60.64412146958835,117.0,8.0,22.139773838495408,32.0,0.0,0.0,0.0,25.0,8.428676164504392,100.0,48.0,-51.786110582513935,48.0,59,-90.65812258914816,112.10000000000008,56.0,-112.93092956781828,156.8,9.0,-10.31323514050412,63.0,3.0,-6.510416666666661,10.5,29.0,27.73373135237891,98.60000000000004,7.0,-5.299020608039179,56.0,6.0,-9.408837869972158,36.0,3.0,2.10792959932334,19.200000000000006,5.0,3.7888234306757886,35.0,6.0,0.9287799243482996,44.4,1.0,-1.2250478534317701,5.0,4.0,5.138798143748518,28.0,5.0,0.7090275144514703,-10.0,2.0,-11.794931471901268,-10.0,1.0,-8.098591549295781,-2.0,18.0,-64.08643724903976,-36.0,8.0,-58.30465536816236,-16.0,17.0,-60.261911665791,-68.0,2.0,-9.23986867191735,-8.8,0.0,0.0,0.0,1.0,-2.05032618825722,-5.0,10.0,-4.83411562153236,-50.0,14.0,-31.433991157972635,-140.0,2.0,-6.26854222431074,-20.0
