MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_23,tone_count_23,goldstein_23,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_44,tone_count_44,goldstein_44,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_54,tone_count_54,goldstein_54,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_62,goldstein_62,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_125,tone_count_125,goldstein_125,event_count_130,tone_count_130,goldstein_130,event_count_141,tone_count_141,goldstein_141,event_count_150,tone_count_150,goldstein_150,event_count_160,tone_count_160,goldstein_160,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_180,tone_count_180,goldstein_180,event_count_182,tone_count_182,goldstein_182,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201608,1.8136666666666668,135,-40.31026044741491,22.0,-6.645806566441418,-8.8,14.0,14.02422628648162,5.6000000000000005,5.0,-8.72731197047667,7.0,-0.8595363737073827,2.0,-3.75234849783606,-4.0,16.0,28.06995135892655,87,-29.575856191183405,261.0,5.0,8.42496952588694,17.0,5.0,-7.83179231191029,20.0,44,20.73928081610351,176.0,12.0,15.51268140344389,62.4,4.0,-1.4656437838629628,20.8,0.0,0.0,0.0,50,15.947360734375335,200.0,101,182.29813799937276,101.0,285,433.3413962934903,541.5000000000001,260,438.0349821063829,727.9999999999997,6.0,3.4703026721620707,15.0,4.0,15.887830040216821,20.0,50,67.53869090782906,350.0,31.0,84.46442996841887,108.5,113,148.74838057015424,384.19999999999993,0.0,0.0,0.0,49.0,126.4374349052425,392.0,19,-21.482627333078494,114.0,14.0,20.842555955206198,89.60000000000002,9.0,66.60000000000001,23.0,34.735507076752754,161.0,40.0,20.438267641964547,296.00000000000006,0.0,0.0,0.0,4.0,2.2866903930022096,29.6,14.0,-6.973079663762952,70.0,4.0,-7.642537972069662,20.0,1.0,-1.41313383208645,5.0,5.0,-10.925770584368127,35.0,4.0,-3.3735034141752305,39.0,10.0,-16.458342755018837,-20.0,12.0,5.598270839022889,-60.0,14.0,31.473219975633537,-28.0,17.0,-31.7959225831208,-34.0,18.0,-79.74636936824322,-36.0,3.0,-9.95445548780212,-6.0,26.0,-39.202177791963095,-104.0,0.0,0.0,0.0,8.0,-2.650966171749361,-35.2,2.0,7.865674183268861,-13.0,5.0,-4.190820335322639,-36.0,7.0,-13.888245517212289,-28.0,14.0,-4.314491194586162,-70.0,27.0,-45.42104761511486,-135.0,0.0,0.0,0.0,4.0,-10.153283088044141,-36.0,29,-47.75962900747521,-290.0,14.0,8.683038013018018,-133.0,11.0,-13.445812817004885,-110.0
201609,1.8113333333333332,88,-66.43877772130793,12.0,-16.860454529779528,-4.8,22.0,2.786586503913602,8.800000000000002,7.0,-4.44287037094343,1.0,1.21212121212121,2.0,-10.14384023507452,-4.0,15.0,16.48719100221082,67,23.608642904832788,201.0,22.0,-8.04445188445375,74.8,5.0,8.141311906585209,20.0,17,22.34587611806404,68.0,10.0,21.06218871917772,52.00000000000001,0.0,0.0,0.0,1.0,1.0204081632653101,7.0,94,44.40736518243201,376.0,198,114.04210920310032,198.0,259,44.97489781379426,492.1,228,51.141131095395096,638.4,1.0,0.917431192660551,2.5,2.0,-6.23268698060942,10.0,78,14.540675202473452,546.0,78.0,98.84169631372784,273.0,77,106.43404319404516,261.8,5.0,13.13245364625695,30.0,78.0,12.823517450625847,624.0,17,-11.310769884181145,102.0,18.0,0.19737664461874085,115.2,4.0,29.6,5.0,15.659822364182633,35.0,21.0,3.8226824593899487,155.40000000000003,7.0,-3.88972087820858,58.10000000000001,21.0,-14.346676935758815,155.4,13.0,-23.48861942811116,65.0,1.0,-0.238379022646011,5.0,2.0,6.19621342512908,10.0,20.0,-17.472223086804632,140.0,3.0,-4.0986572187293095,30.0,18.0,-32.300937140339585,-36.0,6.0,2.9069139254494907,-30.0,8.0,-6.39038271404415,-16.0,8.0,-2.473861668705021,-16.0,11.0,-49.78321750265152,-22.0,6.0,-23.93127589096225,-12.0,24.0,20.845781582480193,-96.0,1.0,-0.49261083743843,-5.0,3.0,3.80084603083578,-13.2,3.0,-1.43183926452901,-19.5,12.0,-9.179687981549726,-86.4,3.0,-4.215329889274731,-12.0,9.0,-26.290298997573913,-45.0,68.0,-465.48798220289115,-340.0,5.0,-29.16012086939012,-45.0,7.0,-64.02808279369386,-65.0,69,-249.64166783396598,-690.0,6.0,-9.709584285096849,-57.0,17.0,-27.19571947279785,-170.0
201610,1.809,93,5.361678217850637,10.0,-20.77164263106586,-4.0,29.0,23.709255044176782,11.600000000000005,8.0,-3.6994043533285184,0.0,0.0,0.0,0.0,0.0,25.0,79.1621381987789,85,157.54873603283096,255.0,4.0,6.22645628455837,13.6,2.0,-2.1978021978022,8.0,42,128.26121300486716,168.0,18.0,55.192901492067,93.6,6.0,3.9628861734396663,31.200000000000006,1.0,0.24271844660194003,7.0,66,128.16578929249462,264.0,226,570.1810321457989,226.0,251,477.97440518380034,476.89999999999986,235,404.86218642807603,658.0,2.0,2.15156558578072,5.0,0.0,0.0,0.0,38,33.43613885373027,266.0,21.0,18.375629072683445,73.5,89,114.46201490887638,302.6,8.0,5.29311164501586,48.0,46.0,75.03289244667917,368.0,18,34.079200175926196,108.0,16.0,17.67753327160591,102.4,0.0,0.0,30.0,75.24826447429047,210.0,19.0,-5.78514746670576,140.60000000000002,3.0,-3.4861999719796195,24.9,6.0,-9.82563171356271,44.40000000000001,2.0,-2.06339044674078,10.0,2.0,-2.1201413427561797,10.0,0.0,0.0,0.0,28.0,-52.154569330790814,196.0,4.0,-2.1081002664712,40.0,39.0,-20.517691482575305,-78.0,23.0,-80.81828304986745,-115.0,19.0,33.596292972038114,-38.0,13.0,-7.903811411218769,-26.0,1.0,-4.0,-2.0,4.0,-20.14158138322144,-8.0,21.0,15.588196100698562,-84.0,0.0,0.0,0.0,15.0,11.698901952844114,-66.0,1.0,0.5725190839694699,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-13.980589984006025,-65.0,33.0,-105.62648751377937,-165.0,1.0,-8.41379310344828,-9.0,0.0,0.0,0.0,19,-47.842592138138215,-190.0,1.0,0.51546391752577,-9.5,10.0,14.6194486666125,-100.0
201611,1.8066666666666664,157,3.2610827591559732,22.0,-33.67993985456606,-8.800000000000002,41.0,-20.555381834946207,16.4,18.0,-27.947221608517125,2.0,-1.9619587191329,15.0,7.510382686795539,-30.0,12.0,25.297382939556137,123,-65.20904683636286,369.0,3.0,0.32007599596351,10.2,5.0,-1.853119767039081,20.0,12,19.09938972327818,48.0,14.0,36.80940417187921,72.80000000000003,3.0,0.03690225221511589,15.6,0.0,0.0,0.0,167,-110.82301972311014,668.0,224,-27.82785692367839,224.0,430,-404.55023663159653,816.9999999999995,415,-455.8940278154303,1161.9999999999998,17.0,-48.16752210513438,42.5,1.0,0.34387895460796997,5.0,44,-0.08199780273086342,308.0,43.0,53.18566222827044,150.5,129,60.017336704368326,438.59999999999985,1.0,5.74018126888217,6.0,33.0,21.123775270557694,264.0,17,23.420358031787707,102.0,28.0,5.834600821401083,179.20000000000005,3.0,22.200000000000006,19.0,4.749016316182914,133.0,28.0,-16.329363056618927,207.20000000000005,1.0,1.57016683022571,8.3,4.0,3.616037681451601,29.6,27.0,-16.7364893811342,135.0,2.0,-5.31386018111682,10.0,2.0,-3.75782881002088,10.0,15.0,-1.795715654395551,105.0,43.0,-32.308679876952745,430.0,25.0,2.6998366217241965,-50.0,4.0,-5.168982672842691,-20.0,16.0,-2.4620034612224413,-32.0,29.0,-13.307016561795859,-58.0,17.0,-27.697101024555693,-34.0,6.0,-6.214332112323941,-12.0,29.0,-40.15896316506874,-116.0,7.0,-9.22734798076194,-35.0,8.0,-5.762635110785547,-35.2,5.0,1.8452379950323303,-32.5,2.0,0.0,-14.4,23.0,-56.28910498295878,-92.0,14.0,6.34794945762729,-70.0,30.0,-12.559859781412642,-150.0,1.0,-1.87891440501044,-9.0,6.0,-14.07112967019291,-55.5,18,-53.287429698155755,-180.0,3.0,0.21787305512143007,-28.5,24.0,3.2364010915773602,-240.0
201612,1.8043333333333331,165,-12.867165398443143,28.0,-27.71835760482357,-11.200000000000005,32.0,-1.9321248079361053,12.8,8.0,-3.6740040356777204,3.0,0.94339622641512,6.0,-15.854659497660803,-12.0,11.0,28.46085482722453,134,-41.80812264701204,402.0,22.0,-74.23034301062694,74.8,8.0,6.329113924050641,32.0,62,77.14286222296016,248.0,4.0,3.1855331218388603,20.8,17.0,-14.879528909138713,88.4,8.0,3.95911144030012,56.0,199,-29.80617007074277,796.0,135,-19.53102408156635,135.0,374,-274.653360829649,710.6,372,-255.31183652124741,1041.6,0.0,0.0,0.0,0.0,0.0,0.0,88,-103.45415466171806,616.0,26.0,-55.122884287500455,91.0,175,77.43424623989443,594.9999999999998,11.0,29.63612586413236,66.0,41.0,111.43241880504739,328.0,14,-21.20530395622448,84.0,52.0,-59.59368576901904,332.8,8.0,59.2,16.0,-8.682697163128049,112.0,39.0,-9.296666881916256,288.6,9.0,-31.26750247879348,74.7,12.0,2.4675981632225095,88.8,86.0,-84.27891079243206,430.0,1.0,-7.5050709939148295,5.0,2.0,-5.71241372128458,10.0,33.0,-21.678554069992767,231.0,2.0,-6.886180614064321,20.0,21.0,-7.43292199164441,-42.0,9.0,-19.508061013431888,-45.0,32.0,-29.255853743005595,-64.0,21.0,-25.377720693484555,-42.0,28.0,-33.75327921418728,-56.0,23.0,-38.807834068235685,-46.0,78.0,-41.548339161606435,-312.0,34.0,-29.52908679073576,-170.0,50.0,-102.28298558488666,-220.00000000000009,17.0,-56.16756088029684,-110.5,4.0,-4.67713854110659,-28.8,20.0,-43.030855455366236,-80.0,29.0,-10.999152301712847,-145.0,47.0,-143.71761731601973,-235.0,5.0,-5.340433771465699,-45.0,5.0,-27.19917970209889,-45.0,56,-278.5014353586937,-560.0,13.0,-32.21863482757783,-123.5,12.0,-3.2431607983578896,-120.0
201701,1.8019999999999998,106,-1.8534838857356852,11.0,-3.2728258392174308,-4.4,52.0,-3.1177056925824016,20.8,8.0,-16.84875112139575,2.0,0.2550325954581303,13.0,-14.332646365362127,-26.0,10.0,29.48321686071856,93,-20.500687425551867,279.0,9.0,8.85709299169183,30.599999999999994,1.0,1.51975683890578,4.0,29,43.223990451833544,116.0,11.0,5.762103915661209,57.2,3.0,-0.7856287330155299,15.6,0.0,0.0,0.0,106,179.9765711719241,424.0,100,134.9242027839064,100.0,239,118.53450909161256,454.0999999999999,269,117.63893814156228,753.2,22.0,43.945993031358825,55.0,0.0,0.0,0.0,60,35.56056155363006,420.0,19.0,32.96393451383764,66.5,75,85.0234142077757,255.0,4.0,17.18862186767717,24.0,42.0,65.48241620836684,336.0,5,-4.701736357812432,30.0,26.0,30.230969081434,166.40000000000003,19.0,140.60000000000002,9.0,-27.12506096355381,63.0,28.0,-12.777826402045164,207.20000000000005,1.0,1.5100671140939599,8.3,2.0,-5.65658937139922,14.8,27.0,-56.70904241974371,135.0,0.0,0.0,0.0,1.0,-2.54777070063695,5.0,11.0,8.024121806025232,77.0,2.0,-5.05328431018894,20.0,20.0,-34.761812270778535,-40.0,2.0,0.8981876332622599,-10.0,25.0,-11.041341923924534,-50.0,5.0,7.9054878466747995,-10.0,10.0,-26.931565064485532,-20.0,4.0,-11.1194802790977,-8.0,18.0,1.3597560665213335,-72.0,4.0,-2.3745097796465804,-20.0,24.0,-66.116175833008,-105.60000000000002,7.0,-29.97650876957023,-45.5,5.0,15.692821197494107,-36.0,1.0,-0.609756097560974,-4.0,20.0,-81.96404188645084,-100.0,33.0,-61.29021182667267,-165.0,0.0,0.0,0.0,11.0,-51.30410490104249,-104.5,24,-79.97945348367281,-240.0,6.0,-15.775948172196147,-57.0,5.0,-24.926020911422373,-50.0
201702,1.8024166666666668,119,-137.61251518938806,10.0,2.71854031326561,-4.0,16.0,6.5410757509283535,6.400000000000001,16.0,-7.879399893052501,7.0,-35.70023819193532,5.0,-15.13016297806664,-10.0,20.0,54.773519458991395,96,-92.35096182255495,288.0,17.0,26.467558556190863,57.8,2.0,0.23852116875372,8.0,44,12.006063813394723,176.0,89.0,21.349880686111824,462.7999999999996,15.0,8.628619666093835,78.00000000000001,0.0,0.0,0.0,100,32.78705074743839,400.0,99,179.00073391869415,99.0,154,124.53097629979895,292.6,145,66.79854095965885,406.00000000000006,5.0,12.265342431910751,12.5,0.0,0.0,0.0,71,21.10477042536443,497.0,27.0,26.545198035289364,94.5,85,32.00149744052345,289.0,1.0,4.4585987261146505,6.0,100.0,86.31412695615843,800.0,12,-13.248778201668367,72.0,14.0,-13.896328276863654,89.60000000000002,32.0,236.8,28.0,27.604848328469767,196.0,30.0,-0.6736332946601506,222.0,2.0,2.53134770881559,16.6,8.0,-2.473127248427784,59.2,13.0,6.731746740410132,65.0,0.0,0.0,0.0,11.0,-44.888603776874675,55.0,8.0,8.80976785402449,56.0,5.0,-13.31374409522832,49.0,15.0,-8.088948653504032,-30.0,17.0,-43.196158607493665,-85.0,7.0,8.147518568295649,-14.0,11.0,-3.192996956695524,-22.0,13.0,-72.54641493619782,-26.0,15.0,-55.8857021425432,-30.0,28.0,-33.59820842294461,-112.0,4.0,-5.035590104497412,-20.0,29.0,-132.15061352963508,-127.60000000000002,15.0,-42.88919076277176,-97.5,3.0,7.2064878353088,-21.6,6.0,0.9398697510693912,-24.0,14.0,-30.362530743650545,-70.0,20.0,-55.13353881701896,-100.0,0.0,0.0,0.0,3.0,-15.341783782200627,-27.5,16,-78.71817533524404,-160.0,13.0,-65.44818428823625,-123.5,4.0,0.3801084169662099,-40.0
201703,1.8028333333333333,86,29.553876138605357,13.0,-17.86414771214593,-5.2,16.0,-7.472703537255911,6.400000000000002,4.0,-2.29347001877366,0.0,0.0,4.0,-7.806681535571009,-8.0,4.0,9.24678097624494,71,3.0191660284122595,213.0,7.0,-16.243290760860518,23.8,0.0,0.0,0.0,36,60.543544364421855,144.0,15.0,7.074367048193286,78.00000000000001,7.0,-0.04817424468088005,38.0,0.0,0.0,0.0,74,51.26297943853467,296.0,73,154.74056966301399,73.0,180,105.42093598561092,342.0,178,88.81124562109969,498.40000000000015,1.0,1.29032258064516,2.5,8.0,19.708491761723717,40.0,60,70.72983418663429,420.0,5.0,4.610592905534851,17.5,91,227.96873637391383,309.39999999999986,10.0,17.550217185918697,60.0,26.0,25.558236319402,208.0,17,9.46563581811185,102.0,25.0,39.95304480986111,160.0,0.0,0.0,20.0,43.54543708194493,140.0,32.0,-75.11458424232441,236.80000000000007,0.0,0.0,0.0,13.0,20.636011702716306,96.20000000000002,18.0,7.905013640339445,90.0,0.0,0.0,0.0,4.0,-21.694173833585307,20.0,6.0,-6.942406253051231,42.0,1.0,-1.0706638115631701,10.0,11.0,-13.769557746506912,-22.0,16.0,5.22824999362322,-80.0,12.0,-34.45080162875211,-24.0,8.0,11.941684493225688,-16.0,10.0,-13.315935056850192,-20.0,7.0,-10.02175894437099,-14.0,12.0,-12.23876465702405,-48.0,0.0,0.0,0.0,29.0,-35.23046917543432,-127.60000000000002,15.0,-57.197701860836276,-97.5,0.0,0.0,0.0,1.0,-1.8669778296382702,-4.0,5.0,-28.987140873978177,-25.0,15.0,-43.245037248324735,-75.0,2.0,-8.55345652532586,-18.0,2.0,-6.228955594442492,-18.0,24,-30.90826189573563,-240.0,3.0,-2.4611571270719703,-28.5,5.0,2.75994833836224,-50.0
201704,1.80325,80,-76.19267889124293,2.0,0.46296296296297,-0.8,16.0,22.462319856839414,6.4,8.0,-46.89782026669448,2.0,-0.91892357400987,4.0,-24.778270900520482,-8.0,14.0,19.71416946148256,81,-85.22525964382984,243.0,3.0,-0.4864018948526101,10.2,12.0,-9.78284154695651,48.0,25,-4.6488106432885195,100.0,31.0,-16.564324072635316,161.20000000000005,1.0,-4.40944881889764,5.2,1.0,-5.62267657992565,7.0,102,113.76562522498672,408.0,81,131.9418703041024,81.0,160,-41.03387422082032,303.99999999999994,156,-52.419633799775134,436.8,9.0,31.794871794871803,22.5,4.0,-26.484907497565718,20.0,49,89.74810617721504,343.0,30.0,92.26815876548069,105.0,98,97.59202947859664,333.2000000000001,4.0,40.322372454741924,24.0,60.0,20.658706770381862,480.0,14,20.095661078244888,84.0,14.0,46.90403367205031,89.60000000000002,4.0,29.6,16.0,19.888926632455338,112.0,17.0,-26.99678069843442,125.8,5.0,1.1663290403029898,41.5,1.0,0.35149384885764,7.4,18.0,-24.726077398433862,90.0,2.0,-10.3448275862069,10.0,3.0,-7.19254148586983,15.0,17.0,2.2403503894721397,119.0,6.0,18.44938046266984,60.0,5.0,-4.9416745476889,-10.0,8.0,-32.44092156963943,-40.0,12.0,-42.056250398963584,-24.0,13.0,-17.017203619228873,-26.0,14.0,-77.42811206902721,-28.0,2.0,-11.08441243136894,-4.0,16.0,-30.514739317464237,-64.0,3.0,-2.53878702397743,-15.0,21.0,-97.52078836623151,-92.4,11.0,-53.77935589182213,-71.5,15.0,-36.641218408665644,-108.00000000000004,3.0,-13.92806267806267,-12.0,27.0,-152.19685668691886,-135.0,34.0,-151.64470991603724,-170.0,1.0,-3.9083117558246805,-9.0,2.0,-27.341597796143237,-18.0,21,-114.55589294609636,-210.0,6.0,-4.678675477953231,-57.0,5.0,17.385961664029118,-50.0
201705,1.8036666666666668,82,-55.873656668919146,15.0,-14.029449297342774,-6.0,3.0,-23.89448071668106,1.2000000000000002,12.0,-0.7878098718601226,2.0,-0.09574346279430036,0.0,0.0,0.0,13.0,17.434912115178914,61,2.422659607148092,183.0,2.0,1.4873434036191169,6.8,1.0,1.53121319199058,4.0,11,37.820881939728366,44.0,31.0,74.90588711014959,161.2,4.0,3.009024381471389,20.8,1.0,1.8651832460733,7.0,119,225.01356406893302,476.0,231,205.13840630408745,231.0,202,222.3060931556509,383.79999999999984,199,192.5308565426473,557.1999999999998,8.0,0.0,20.0,4.0,-2.61924272289032,20.0,145,38.32360108245703,1015.0,24.0,44.135264856261216,84.0,87,166.0589048925633,295.8,7.0,26.596638775341358,42.0,47.0,74.43776512815433,376.0,15,38.01203223438207,90.0,44.0,-17.645899124315797,281.6,0.0,0.0,49.0,21.593481399936405,343.0,25.0,5.066128135270656,185.00000000000003,2.0,-1.9685039370078798,16.6,6.0,-18.64696552890144,44.4,11.0,2.784816534920771,55.0,1.0,-0.50761421319797,5.0,2.0,-3.22234156820624,10.0,21.0,20.60503295397846,147.0,8.0,14.440609040501128,80.0,14.0,-19.65074753871089,-28.0,13.0,-2.1403323602682205,-65.0,65.0,-80.49129689405197,-130.0,5.0,5.881900704173142,-10.0,12.0,-40.359548064774145,-24.0,2.0,-4.27640774318059,-4.0,7.0,-17.57910444995211,-28.0,8.0,-11.91014235921249,-40.0,6.0,-18.08950160142701,-26.4,2.0,9.19254658385092,-13.0,1.0,2.0176700524579703,-7.2,0.0,0.0,0.0,9.0,5.077916030836438,-45.0,12.0,-19.580666270734127,-60.0,4.0,-9.743238148042028,-36.0,2.0,1.4008847012048502,-18.0,43,-106.61836515633694,-430.0,8.0,12.430766851305869,-76.0,13.0,-25.942155857791885,-130.0
201706,1.8040833333333333,108,-82.9304481248658,26.0,-37.73701171273481,-10.400000000000002,11.0,19.836362732944178,4.4,48.0,-34.23034854887622,0.0,0.0,2.0,-9.03225806451614,-4.0,6.0,-21.03136114353019,78,0.9094469145195844,234.0,5.0,-0.40444080107831,17.0,4.0,7.81190524990484,16.0,23,34.013099759083715,92.0,18.0,-42.77163931423442,93.6,5.0,9.61926080075545,26.0,6.0,6.648151064777718,42.0,102,117.40643869486841,408.0,130,70.06220211570829,130.0,102,68.72608014227023,193.8,114,77.98645190368751,319.2000000000001,2.0,1.5242574688615969,5.0,1.0,0.234192037470726,5.0,71,107.01539376168392,497.0,37.0,53.24189719853019,129.5,94,228.92111493862961,319.6,7.0,-3.253517821839172,42.0,9.0,28.96282584060138,72.0,31,9.969516739763488,186.0,49.0,-10.232348121689444,313.5999999999999,4.0,29.6,17.0,23.639290958653802,119.0,36.0,-28.04017683629109,266.4,2.0,0.12761425712418006,16.6,2.0,2.1312110076604363,14.8,15.0,18.517273162184992,75.0,1.0,-3.6717062634989204,5.0,4.0,-18.037056260428873,20.0,20.0,-4.656164919624805,140.0,3.0,-0.4034070299552821,30.0,34.0,-10.70230609381609,-68.0,7.0,-6.234787440392758,-35.0,33.0,-31.795857716178237,-66.0,18.0,-44.33491058552588,-36.0,9.0,-35.61609284012236,-18.0,1.0,-6.9387755102040805,-2.0,6.0,-23.96837642135577,-24.0,0.0,0.0,0.0,15.0,-7.30922765081773,-66.0,10.0,-46.47753964989185,-65.0,2.0,-0.82815624867026,-14.4,0.0,0.0,0.0,4.0,-2.48999045147355,-20.0,12.0,-39.38899305630277,-60.0,1.0,-7.162534435261709,-9.0,0.0,0.0,0.0,17,-56.1004880777229,-170.0,17.0,-15.988015764747006,-161.5,1.0,2.3596419853539503,-10.0
201707,1.8045,94,-29.39349710371816,19.0,6.205335663391289,-7.6,42.0,-20.11489477943937,16.8,20.0,1.4309571955787184,3.0,-2.9454872431203105,0.0,0.0,0.0,14.0,21.78202774292483,118,45.753280403270296,354.0,4.0,0.07198779695988987,13.6,0.0,0.0,0.0,22,41.404347561172656,88.0,29.0,25.694684806851388,150.79999999999995,12.0,22.0298392548006,62.40000000000001,5.0,6.695593175766518,35.0,73,75.10838511054365,292.0,86,60.883123460705825,86.0,166,147.82509316235598,315.4,150,71.40241879184724,419.99999999999983,1.0,-5.71428571428572,2.5,3.0,3.70690391902536,15.0,23,42.39571887550394,161.0,31.0,87.94968844636011,108.5,118,225.9646573580808,401.19999999999993,1.0,0.0,6.0,18.0,51.25752224514896,144.0,21,23.266611042843042,126.0,32.0,-18.128337053677388,204.8,9.0,66.6,27.0,50.72761490449227,189.0,44.0,42.27121425291481,325.5999999999999,1.0,2.9197080291970803,8.3,7.0,4.105381488872272,51.8,31.0,-46.03589588774453,155.0,1.0,-0.231481481481485,5.0,11.0,7.414873537893976,55.0,18.0,-17.978872152507712,126.0,5.0,-5.24597308268722,50.0,32.0,3.501227038319108,-64.0,10.0,9.33526511123206,-50.0,21.0,10.553585982101824,-42.0,8.0,-10.15151938542639,-16.0,11.0,-8.057505437350898,-22.0,0.0,0.0,0.0,29.0,23.456692315972404,-116.0,2.0,-13.261648745519722,-10.0,6.0,-3.8970393688695406,-26.4,5.0,-15.934144899806439,-32.5,8.0,10.67616447979289,-57.6,2.0,-0.95773587909444,-8.0,25.0,-90.8767722730882,-125.0,14.0,-71.81698979226206,-70.0,2.0,-18.181818181818198,-18.0,4.0,-15.565916816682007,-39.0,14,-25.7562099451026,-140.0,13.0,-13.433809099186961,-123.5,14.0,6.693889057777561,-140.0
201708,1.8049166666666667,102,-10.867639201735637,10.0,-5.4791915223814005,-4.0,25.0,17.38129691677214,10.0,8.0,-15.906906939330812,1.0,-2.7654867256637203,0.0,0.0,0.0,10.0,28.370227382563748,95,-1.6261842489320688,285.0,2.0,-5.8737151248164405,6.8,0.0,0.0,0.0,18,11.440451436189008,72.0,3.0,-2.10638800434264,15.6,4.0,1.74851281524099,20.8,0.0,0.0,0.0,68,19.44686306509765,272.0,83,35.81805701980012,83.0,203,381.6473332773295,385.70000000000016,191,298.04885445293615,534.8,0.0,0.0,0.0,0.0,0.0,0.0,53,14.701868593357649,371.0,4.0,10.632975101400381,14.0,81,91.01570938170427,275.4000000000001,1.0,-0.38610038610038505,6.0,11.0,-5.77268083072844,88.0,29,28.417477576501323,174.0,30.0,4.581919762752843,192.00000000000009,0.0,0.0,9.0,10.628910934858789,63.0,21.0,-12.057935242655034,155.40000000000003,1.0,5.767561673250309,8.3,5.0,-28.145995894474535,37.0,18.0,10.681511440042991,90.0,2.0,-9.073910935334279,10.0,29.0,-50.25535549509435,145.0,15.0,-10.11521128550637,105.0,1.0,0.7194244604316551,10.0,17.0,-18.02636473924715,-34.0,25.0,-39.342737022828814,-125.0,25.0,-16.108133945808607,-50.0,9.0,-30.492986735763502,-18.0,22.0,-112.69515977725695,-44.0,1.0,-2.3598820058997,-2.0,18.0,-20.378837900467623,-72.0,0.0,0.0,0.0,10.0,-4.16004967599345,-44.0,0.0,0.0,0.0,2.0,-2.8776978417266204,-14.4,11.0,-35.20329249222497,-44.0,13.0,-40.99254641986143,-65.0,18.0,-46.31206492534748,-90.0,1.0,-4.447852760736191,-9.0,4.0,-14.78479933171334,-38.0,29,-31.523233379469985,-290.0,14.0,-22.78549296432035,-133.0,2.0,-7.20620842572062,-20.0
201709,1.8053333333333328,84,-93.7043023173158,25.0,-87.26898249569435,-10.0,10.0,4.360786915437232,4.0,3.0,-3.4795568142703397,1.0,-0.45070422535212,13.0,-1.0236435898976823,-26.0,7.0,14.9159642219941,115,54.92809782039707,345.0,10.0,-11.788381229155,34.0,3.0,10.138990114779217,12.0,21,5.755602797941023,84.0,8.0,26.150630370221187,41.6,1.0,1.09489051094891,5.2,0.0,0.0,0.0,126,33.320891574567035,504.0,174,179.18588514538322,174.0,244,242.67628350477267,463.60000000000025,235,242.62915889708972,657.9999999999999,0.0,0.0,0.0,3.0,14.655223264430528,15.0,93,-14.784661510593741,651.0,30.0,28.922792981386582,105.0,78,70.7490318471734,265.2,5.0,13.473892495772267,30.0,37.0,-75.70383187210979,296.0,17,-22.161544849218068,102.0,19.0,-0.18104572029808585,121.6,0.0,0.0,16.0,37.72446245698186,112.0,44.0,27.574899074997074,325.6,2.0,4.76190476190476,16.6,14.0,11.947588253131633,103.6,18.0,-4.689299752087695,90.0,0.0,0.0,0.0,9.0,-20.89524901944632,45.0,6.0,-0.1628357771411033,42.0,5.0,2.7985008987042796,50.0,18.0,-30.37687311484023,-36.0,25.0,-50.08265484822679,-125.0,41.0,-102.62441282503656,-82.0,13.0,16.177846164977883,-26.0,22.0,-69.95136356295971,-44.0,1.0,-4.619565217391299,-2.0,10.0,-8.38306000995466,-40.0,5.0,-4.761611514082495,-25.0,6.0,6.812700890565011,-26.4,2.0,-1.6365942031850602,-13.0,4.0,-2.980534903740009,-28.8,12.0,-5.407118550071479,-48.0,31.0,-99.99626294748477,-155.0,18.0,-58.369715956811845,-90.0,4.0,-19.994365204325106,-36.0,9.0,-37.500597101600256,-81.0,16,-43.93695491945704,-160.0,7.0,-3.8990727653198425,-66.5,8.0,3.97543673021972,-80.0
