MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_23,tone_count_23,goldstein_23,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_128,tone_count_128,goldstein_128,event_count_130,tone_count_130,goldstein_130,event_count_141,tone_count_141,goldstein_141,event_count_160,tone_count_160,goldstein_160,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201111,1.6866666666666663,49,353.1129628263193,6.0,38.42574055212039,-2.4,5.0,26.38570289066384,2.0,1.0,6.09561304836896,0.0,0.0,28,162.7994837430337,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.53020134228188,4.0,2.0,10.05611084866384,10.4,0.0,0.0,0.0,15,89.72018841335064,60.0,17,105.29286633959947,17.0,32,163.0171623188927,60.79999999999997,29,155.75113226667426,81.19999999999995,0.0,0.0,0.0,6.0,30.804502308387494,42.0,12.0,71.64064391543066,42.0,17,146.1509312430178,57.79999999999998,23.0,191.60584082088369,184.0,11.0,70.82845368630534,66.0,0.0,0.0,0.0,2.0,15.33520862634787,14.0,2.0,18.734366965600792,14.8,0.0,0.0,0.0,5.0,31.46602671742336,25.0,0.0,0.0,0.0,1.0,4.68085106382979,5.0,4.0,27.30582406831821,28.0,0.0,0.0,0.0,7.0,47.08321556459149,-14.0,9.0,56.28667680553682,-45.0,2.0,9.61259754738016,-4.0,2.0,14.04140519931232,-4.0,8.0,42.23376846061229,-16.0,0.0,0.0,0.0,5.0,26.27617846520923,-20.0,1.0,5.18691117893731,-5.0,2.0,12.18256957010809,-8.8,1.0,4.5333333333333306,-6.5,0.0,0.0,0.0,1.0,4.91452991452991,-5.0,20.0,98.6994118366955,-100.0,5.0,22.845733501471216,-50.0,0.0,0.0,0.0,5.0,24.61832827623541,-50.0
201112,1.6863333333333332,24,147.06012613563732,3.0,18.414803587217374,-1.2000000000000002,4.0,21.85120950596388,1.6,0.0,0.0,0.0,0.0,12,62.83375142150786,36.0,0.0,0.0,0.0,1.0,2.40384615384615,4.0,5.0,28.468694032931186,20.0,3.0,14.443657826091373,15.6,0.0,0.0,0.0,8,56.71101644116004,32.0,11,124.79056603065465,11.0,8,37.44177979958338,15.2,11,47.73073034886187,30.800000000000004,0.0,0.0,0.0,10.0,72.15125540510658,70.0,2.0,11.52754312772242,7.0,6,44.166329927174424,20.4,5.0,24.364406779661003,40.0,0.0,0.0,0.0,3.0,17.41402596355426,19.200000000000006,0.0,0.0,0.0,4.0,29.10160757678688,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.78158205430933,5.0,1.0,10.3718199608611,7.0,0.0,0.0,0.0,1.0,2.13333333333333,-2.0,1.0,2.8169014084507,-5.0,0.0,0.0,0.0,1.0,7.108626198083071,-2.0,3.0,14.171931891197259,-6.0,0.0,0.0,0.0,2.0,10.865971089613259,-8.0,0.0,0.0,0.0,1.0,7.108626198083071,-4.4,4.0,18.58610898849353,-26.0,0.0,0.0,0.0,1.0,3.32326283987915,-5.0,2.0,7.41099167131153,-10.0,8.0,20.326574786972216,-80.0,1.0,4.6653335966558,-9.5,0.0,0.0,0.0
201201,1.686,19,87.57529860595513,8.0,36.59042524407479,-3.2,1.0,3.42036025096134,0.4,1.0,4.87179487179487,2.0,8.69565217391304,7,39.69948914452153,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.013153786096613,12.0,1.0,6.61853188929001,5.2,0.0,0.0,0.0,9,40.17830500968755,36.0,33,159.6474504844999,33.0,8,29.61569297084473,15.2,5,16.98270721526536,14.0,0.0,0.0,0.0,6.0,43.80960057358104,42.0,2.0,15.44715447154472,7.0,6,45.75710583005539,20.4,5.0,47.33081578112421,40.0,1.0,11.496062992126,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7290863146695097,7.4,0.0,0.0,0.0,5.0,30.595771941063408,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3076923076923097,7.0,0.0,0.0,0.0,1.0,5.6,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,43.4480785102807,-8.0,6.0,20.322661837554055,-12.0,0.0,0.0,0.0,5.0,33.991407712493114,-20.0,0.0,0.0,0.0,2.0,10.32053773736952,-8.8,2.0,5.458172629339019,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,32.08087768614863,-45.0,1.0,6.89655172413793,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
201202,1.684583333333333,42,247.2443343796859,3.0,16.44114108538841,-1.2000000000000002,5.0,31.827489682410196,2.0,3.0,25.53191489361702,0.0,0.0,24,141.1110720149606,72.0,0.0,0.0,0.0,4.0,19.0998120358493,16.0,6.0,39.834753203784274,24.0,5.0,32.64683185260629,26.0,1.0,3.5381750465549304,5.2,56,439.3638183736135,224.0,9,54.386581214290985,9.0,32,184.36436928036358,60.79999999999997,29,159.94578250087906,81.19999999999995,1.0,5.25877365930599,5.0,6.0,62.88613625975878,42.0,1.0,6.89346463742166,3.5,9,80.71761663478506,30.599999999999994,5.0,49.014409106078396,40.0,3.0,21.03445497757607,18.0,3.0,13.707803269181976,19.200000000000006,4.0,34.165666610620434,28.0,3.0,27.661024557697377,22.200000000000006,0.0,0.0,0.0,14.0,84.98787870274512,70.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.94496427412573,28.0,1.0,3.2407407407407405,10.0,6.0,33.39373587076713,-12.0,1.0,2.94117647058824,-5.0,4.0,24.99150815217392,-8.0,6.0,51.59043088217111,-12.0,1.0,4.24403183023873,-2.0,4.0,16.416003361901492,-8.0,5.0,25.749049768389,-20.0,1.0,5.88550026752274,-5.0,3.0,9.66234135957634,-13.2,4.0,39.00299850074952,-26.0,0.0,0.0,0.0,4.0,19.33702172084882,-20.0,4.0,23.81610889128123,-20.0,1.0,3.3112582781457003,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
201203,1.6831666666666667,38,249.8896920046463,8.0,51.85692316397189,-3.2,5.0,34.94864955385946,2.0,2.0,11.299234304491739,8.0,79.1978001306055,37,220.16484527003598,111.0,0.0,0.0,0.0,1.0,5.71428571428571,4.0,6.0,64.04559445865186,24.0,7.0,38.419828891404,36.4,2.0,26.925972001703897,10.4,20,115.77779119851348,80.0,49,257.29863693024004,49.0,64,422.5794467773172,121.60000000000014,64,411.21642976766367,179.20000000000007,4.0,23.553584379485606,20.0,18.0,89.09371300854453,126.0,11.0,83.29945817675444,38.5,34,309.8743074834598,115.60000000000004,10.0,42.049909519287034,80.0,5.0,33.208351292087826,30.0,5.0,25.813377137601353,32.0,3.0,26.183729995071648,21.0,16.0,144.8504125167587,118.40000000000003,0.0,0.0,0.0,16.0,73.98596704395571,80.0,1.0,5.23809523809524,5.0,9.0,44.349787174153136,45.0,4.0,27.45456489365118,28.0,2.0,11.992105320731248,20.0,4.0,22.83195884095871,-8.0,4.0,17.709984515386072,-20.0,4.0,26.15660338431229,-8.0,4.0,29.61775613001925,-8.0,10.0,59.82622736018365,-20.0,3.0,24.177496780236503,-6.0,5.0,31.817335574338788,-20.0,0.0,0.0,0.0,3.0,20.25974025974025,-13.2,0.0,0.0,0.0,1.0,6.34141049537955,-4.0,3.0,11.052464228934813,-15.0,7.0,32.34506699745878,-35.0,2.0,14.58333333333334,-20.0,4.0,32.162290264480035,-38.0,4.0,21.14952779103145,-40.0
201204,1.68175,34,200.32723458655727,3.0,22.050412477963036,-1.2000000000000002,6.0,25.541567662088703,2.4,2.0,12.238325281803538,0.0,0.0,19,111.84421552928437,57.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,53.59792627686007,28.0,4.0,37.604909194124566,20.8,0.0,0.0,0.0,8,55.041613066404096,32.0,36,221.66804188426968,36.0,18,81.15005449455015,34.19999999999999,22,110.35478217684206,61.59999999999998,0.0,0.0,0.0,14.0,88.0708752386356,98.0,1.0,6.30323679727428,3.5,23,158.3690495552595,78.2,4.0,24.70453027691064,32.0,4.0,19.84349568560095,24.0,1.0,3.55191256830601,6.4,1.0,7.07964601769912,7.0,12.0,90.50404579886506,88.80000000000003,0.0,0.0,0.0,7.0,33.02250388713196,35.0,0.0,0.0,0.0,1.0,8.63930885529158,5.0,3.0,10.853478405890447,21.0,0.0,0.0,0.0,4.0,27.874318013164803,-8.0,1.0,5.2238805970149205,-5.0,5.0,40.65637286689918,-10.0,0.0,0.0,0.0,7.0,30.613516864575793,-14.0,2.0,10.80969862859314,-4.0,7.0,41.82424701386483,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.719459313433703,-30.0,1.0,4.13533834586466,-10.0,1.0,7.419898819561549,-9.5,3.0,26.87080481159033,-30.0
201205,1.6803333333333332,114,594.7038430102522,10.0,47.200226411999,-4.0,13.0,70.9780429361891,5.2,12.0,65.69259156828825,2.0,10.9882991963505,52,304.13829188288537,156.0,1.0,4.20168067226891,3.4,0.0,0.0,0.0,46.0,470.15949579872256,184.0,4.0,24.44594870513833,20.8,2.0,8.920750171797948,10.4,24,116.20764951864695,96.0,50,249.24518116355372,50.0,27,129.8314124827707,51.29999999999998,20,100.78582687470592,55.99999999999998,0.0,0.0,0.0,23.0,191.27671411598897,161.0,9.0,81.54235954517164,31.5,9,58.43738890164151,30.599999999999994,14.0,102.34813887350158,112.0,16.0,105.3240780796605,96.0,13.0,58.27155918388939,83.2,3.0,23.87415824915825,21.0,13.0,101.07896939934861,96.20000000000002,3.0,18.89955687789623,22.200000000000006,13.0,66.56212083202271,65.0,3.0,9.84375,15.0,3.0,12.397028125070147,15.0,3.0,17.43576091694402,21.0,8.0,43.079720691795366,79.0,16.0,54.12029103125917,-32.0,12.0,66.00820140846942,-60.0,9.0,40.34396007311297,-18.0,11.0,56.21521557378874,-22.0,40.0,174.75301190906976,-80.0,3.0,8.66088443732221,-6.0,22.0,114.1352502877686,-88.0,2.0,11.537943645542601,-10.0,2.0,9.38358020763366,-8.8,1.0,6.224627875507441,-6.5,1.0,4.35471100554236,-4.0,4.0,24.633516595804075,-20.0,25.0,98.90366557564668,-125.0,58.0,198.4976701040934,-580.0,3.0,12.90008451842868,-28.5,4.0,19.43355888756452,-40.0
201206,1.6789166666666666,74,321.863187300557,6.0,23.97292769817556,-2.4,14.0,61.17251821952097,5.6000000000000005,7.0,46.579291720923116,3.0,20.98225254682568,43,211.2385385487384,129.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,61.357204382960866,40.0,0.0,0.0,0.0,2.0,23.466666666666605,10.4,15,79.45881007148368,60.0,30,183.38609821832858,30.0,48,265.2323493778082,91.20000000000003,41,238.8583296437701,114.79999999999993,0.0,0.0,0.0,3.0,17.711817168338907,21.0,3.0,14.683652612064462,10.5,20,167.29537935111026,67.99999999999999,13.0,96.47540224760306,104.0,11.0,39.335050833333625,66.0,3.0,9.876708878043727,19.200000000000006,3.0,23.593107429724693,21.0,5.0,46.22585791498891,37.0,1.0,4.22984836392658,7.4,8.0,37.11811846718504,40.0,1.0,8.13253012048193,5.0,0.0,0.0,0.0,2.0,12.55139866464716,14.0,1.0,5.0108932461873605,10.0,13.0,37.48715759949224,-26.0,6.0,27.6137679670264,-30.0,9.0,53.830768154375505,-18.0,13.0,101.03414596339329,-26.0,46.0,143.0448828809724,-92.0,0.0,0.0,0.0,13.0,53.518798536909955,-52.0,4.0,18.20955981188716,-20.0,4.0,11.904852967885821,-17.6,2.0,12.31298643995324,-13.0,2.0,15.67758308997358,-8.0,1.0,6.56525220176141,-5.0,15.0,64.82832196777295,-75.0,54.0,187.59738085558737,-540.0,0.0,0.0,0.0,0.0,0.0,0.0
201207,1.6775,136,722.4916640784658,43.0,244.59767520428932,-17.200000000000006,18.0,90.385144341863,7.200000000000002,18.0,99.5072144188294,0.0,0.0,67,413.40484174296137,201.0,1.0,3.14465408805031,3.4,1.0,8.653846153846152,4.0,46.0,369.6372456763334,184.0,4.0,22.162148836510983,20.8,3.0,20.12593171145632,15.6,119,697.6770543181383,476.0,89,513.5983184761342,89.0,82,478.0781574353245,155.80000000000013,63,355.3112235930721,176.40000000000006,2.0,11.26037791204132,10.0,60.0,369.394319371528,420.0,14.0,103.70370370370372,49.0,19,109.34792453996741,64.59999999999998,4.0,16.47559481154254,32.0,12.0,80.65976631822738,72.0,8.0,43.49619322593379,51.2,4.0,27.172484122764548,28.0,10.0,75.84934941084707,74.0,1.0,3.74592833876222,7.4,21.0,112.14248247542656,105.0,14.0,71.24189230257619,70.0,7.0,57.380402791387006,35.0,8.0,36.0811419384054,56.0,0.0,0.0,0.0,46.0,241.0618227759319,-92.0,11.0,58.34702361158201,-55.0,10.0,61.188957432766465,-20.0,30.0,141.5089989580626,-60.0,43.0,179.210701051383,-86.0,24.0,88.79625298793329,-48.0,21.0,108.59527945731494,-84.0,2.0,15.2,-10.0,3.0,15.11459942768853,-13.2,12.0,57.03605497554406,-78.0,0.0,0.0,0.0,3.0,16.97210151002092,-15.0,33.0,139.16076110378833,-165.0,164.0,805.7874383103972,-1640.0,0.0,0.0,0.0,0.0,0.0,0.0
201208,1.6760833333333334,36,233.80178565716298,2.0,8.66943648662837,-0.8,5.0,33.47662678146017,2.0,0.0,0.0,0.0,0.0,28,179.33706387315368,84.0,1.0,6.30328391012313,3.4,2.0,15.771175726927938,8.0,2.0,11.730953589353179,8.0,0.0,0.0,0.0,2.0,17.33469633134742,10.4,13,113.00889679331313,52.0,15,93.69966613335804,15.0,29,175.77986196446278,55.09999999999997,30,174.30052942254417,83.99999999999996,0.0,0.0,0.0,16.0,135.59987496185542,112.0,11.0,77.72485669900459,38.5,10,96.48283522665777,33.99999999999999,11.0,76.55802427862686,88.0,6.0,45.79516315901176,36.0,9.0,63.51750356073841,57.6,3.0,10.68086967253566,21.0,6.0,37.708419692187796,44.4,3.0,18.43071427854532,22.200000000000006,10.0,66.65515390628458,50.0,1.0,5.2117263843648205,5.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,31.13984527713437,-10.0,0.0,0.0,0.0,4.0,18.023120678679145,-8.0,3.0,25.650700796361214,-6.0,4.0,23.717787365006608,-8.0,0.0,0.0,0.0,5.0,37.264573897288386,-20.0,0.0,0.0,0.0,2.0,15.802469135802463,-8.8,1.0,5.08146468463929,-6.5,1.0,4.9751243781094505,-4.0,0.0,0.0,0.0,3.0,13.97589841423306,-15.0,10.0,48.001153501062056,-100.0,0.0,0.0,0.0,3.0,20.84223053668361,-30.0
201209,1.6746666666666667,32,191.06725638808643,1.0,9.645580978017051,-0.4,3.0,16.63731110539204,1.2000000000000002,0.0,0.0,2.0,13.94887939190291,21,135.41206006561077,63.0,3.0,25.11453336855142,10.2,0.0,0.0,0.0,6.0,69.53209844440711,24.0,3.0,29.1497975708502,15.6,0.0,0.0,0.0,16,125.27906309036877,64.0,8,68.39025240447916,8.0,26,166.27366222702534,49.399999999999984,27,188.93944535493148,75.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,12.0,102.47469970067252,42.0,14,90.15198018769765,47.59999999999999,23.0,249.90510196050832,184.0,4.0,27.4580330289442,24.0,1.0,3.51166937689408,6.4,3.0,16.639533940017248,21.0,4.0,30.805761149370518,29.6,0.0,0.0,0.0,11.0,48.02503580653059,55.0,1.0,2.6120660599932597,5.0,0.0,0.0,0.0,1.0,2.59208731241473,7.0,1.0,5.5312954876273706,10.0,6.0,47.11025597753733,-12.0,1.0,7.142857142857139,-5.0,3.0,24.0473463109448,-6.0,3.0,24.401768253129283,-6.0,1.0,9.654537110323322,-2.0,0.0,0.0,0.0,3.0,20.60244079529744,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.90085494476748,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.10752899755832,-25.0,1.0,2.6120660599932597,-10.0,0.0,0.0,0.0,1.0,2.59208731241473,-10.0
201210,1.67325,35,218.8405356582323,7.0,45.85295136765726,-2.8,9.0,68.88289311330459,3.6,4.0,36.04039502822491,0.0,0.0,29,209.77809407356804,87.0,2.0,20.43991134541718,6.8,0.0,0.0,0.0,1.0,7.71028037383178,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12,76.8857669253149,48.0,24,205.47756415824784,24.0,36,217.1763609240263,68.39999999999998,35,199.7643653089529,97.99999999999996,1.0,7.0257611241217806,5.0,12.0,94.99431820550119,84.0,1.0,14.9779735682819,3.5,17,138.78179547422934,57.79999999999998,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.762189190803204,32.0,1.0,2.3323615160349904,7.0,5.0,45.699136877628966,37.0,0.0,0.0,0.0,23.0,106.00094512170394,115.0,3.0,8.78661087866109,15.0,0.0,0.0,0.0,5.0,28.4088347309342,35.0,0.0,0.0,0.0,6.0,33.27392548491239,-12.0,1.0,9.38628158844765,-5.0,3.0,19.94639288514796,-6.0,8.0,52.69764772043887,-16.0,12.0,64.12630562019186,-24.0,3.0,20.42335928638056,-6.0,5.0,33.818242335051195,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.872742677060129,-26.0,7.0,41.51722539586676,-28.0,2.0,16.16253298153034,-10.0,16.0,131.71702407777352,-80.0,12.0,76.97161928163827,-120.0,0.0,0.0,0.0,0.0,0.0,0.0
201211,1.6718333333333333,40,96.59032095314224,1.0,2.4390243902438997,-0.4,6.0,12.07025162856806,2.4,2.0,9.940357852882698,0.0,0.0,24,51.662308835844534,72.0,2.0,2.641832375492252,6.8,2.0,6.94385424044217,8.0,8.0,12.269906129024793,32.0,0.0,0.0,0.0,2.0,3.7603021978022,10.4,10,19.11995020977541,40.0,91,265.68976913710475,91.0,32,73.75551803656086,60.79999999999997,33,97.14221002409865,92.39999999999996,0.0,0.0,0.0,7.0,19.297979531335763,49.0,2.0,12.64957264957264,7.0,25,68.65632629032618,85.00000000000001,9.0,20.84806827355552,72.0,5.0,16.13295584860697,30.0,4.0,2.4418604651162794,25.6,4.0,18.08316125345507,28.0,17.0,36.90809683917535,125.80000000000004,0.0,0.0,0.0,17.0,22.575903689972314,85.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.327186683696271,28.0,2.0,8.411214953271019,20.0,4.0,5.435004937226701,-8.0,2.0,8.72011251758088,-10.0,1.0,8.309455587392549,-2.0,5.0,11.94522440583792,-10.0,6.0,13.544405141333911,-12.0,6.0,9.997241173819537,-12.0,2.0,5.402396237983299,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,36.49909908568892,-50.0,2.0,1.7979260584517212,-10.0,14.0,46.3045927628749,-140.0,0.0,0.0,0.0,2.0,1.588668881213417,-20.0
201212,1.6704166666666669,24,75.39433180285101,6.0,12.958458134596448,-2.4,1.0,1.2779552715655,0.4,2.0,2.703488666989033,2.0,7.6923076923077,20,42.82287978399419,60.0,1.0,1.1627906976744198,3.4,2.0,4.21311900440757,8.0,4.0,10.746175132944,16.0,1.0,0.9823182711198429,5.2,2.0,3.4013627254509,10.4,21,50.845168859745854,84.0,65,230.45553708137155,65.0,22,58.732959703290824,41.79999999999999,14,35.098390189554024,39.2,0.0,0.0,0.0,60.0,193.43010301707008,420.0,0.0,0.0,0.0,15,52.10392397365838,50.99999999999999,14.0,51.38161937944393,112.0,6.0,15.633658563559672,36.0,22.0,78.62993298585259,140.8000000000001,1.0,2.94117647058824,7.0,7.0,21.45581200334911,51.8,0.0,0.0,0.0,7.0,10.551647345022316,35.0,0.0,0.0,0.0,1.0,2.32896652110626,5.0,3.0,7.513704406493771,21.0,2.0,4.57898086787225,20.0,6.0,14.759112320568375,-12.0,3.0,6.77082113383146,-15.0,4.0,13.114754098360642,-8.0,7.0,14.172942778897278,-14.0,7.0,8.768994347747768,-14.0,3.0,3.28697370421036,-6.0,4.0,9.319035248269936,-16.0,0.0,0.0,0.0,4.0,9.00443338465259,-17.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.34193966439897,-25.0,14.0,19.948820208806197,-70.0,21.0,35.73173354298631,-210.0,1.0,1.64473684210526,-9.5,2.0,1.6145307769929362,-20.0
201301,1.669,48,116.6452456964985,5.0,8.21892224501517,-2.0,6.0,13.185697306991214,2.4,1.0,1.87793427230047,1.0,1.98300283286119,21,45.162985793695405,63.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,28.875549892526735,36.0,1.0,2.11640211640212,5.2,6.0,9.85202958807362,31.2,40,83.52062189880361,160.0,22,34.74935807408611,22.0,61,150.6775875397279,115.90000000000008,58,154.18641833764988,162.40000000000003,0.0,0.0,0.0,11.0,24.16433591298938,77.0,0.0,0.0,0.0,35,119.73594702813796,119.00000000000007,4.0,16.866620249093767,32.0,3.0,5.602120054233941,18.0,0.0,0.0,0.0,7.0,18.21353282863748,49.0,11.0,22.72117253779909,81.4,1.0,2.51256281407035,7.4,11.0,11.607374372068556,55.0,0.0,0.0,0.0,1.0,1.7991004497751102,5.0,2.0,8.65558165586458,14.0,0.0,0.0,0.0,2.0,3.13976392529732,-4.0,1.0,1.1940298507462699,-5.0,4.0,9.147892008878305,-8.0,1.0,2.78099652375435,-2.0,3.0,2.9675434290030203,-6.0,0.0,0.0,0.0,4.0,5.043995989400804,-16.0,3.0,5.3953291188169406,-15.0,4.0,6.09836569634024,-17.6,0.0,0.0,0.0,1.0,9.30232558139535,-4.0,1.0,1.03950103950104,-5.0,4.0,10.785241755586624,-20.0,9.0,39.653124327559965,-90.0,0.0,0.0,0.0,1.0,2.9301277235161503,-10.0
201302,1.66725,15,30.411713633185204,5.0,13.55968220914316,-2.0,8.0,13.758603093154127,3.2,1.0,1.99608364742495,1.0,3.2967032967033,20,34.8236082257767,60.0,0.0,0.0,0.0,2.0,5.8649449055455705,8.0,5.0,40.83518107908351,20.0,2.0,2.52100840336134,10.4,0.0,0.0,0.0,13,65.07775530052018,52.0,19,49.886468991704675,19.0,19,63.275272075258464,36.09999999999999,18,62.637938155867126,50.399999999999984,0.0,0.0,0.0,16.0,80.51042723400985,112.0,3.0,7.700190572075799,10.5,9,42.101449839696606,30.599999999999994,4.0,18.52230297521636,32.0,1.0,1.35593220338983,6.0,7.0,50.08831306925211,44.8,5.0,18.20588259961969,35.0,7.0,23.82005139452216,51.8,0.0,0.0,0.0,12.0,19.72450058994616,60.0,3.0,6.235804288012759,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.936768149882904,-2.0,0.0,0.0,0.0,4.0,11.265847223116019,-8.0,5.0,25.07584212207629,-10.0,1.0,1.58415841584158,-2.0,1.0,2.29885057471264,-2.0,8.0,12.218793528708876,-32.0,0.0,0.0,0.0,6.0,6.84995481414856,-26.4,2.0,3.7542662116041,-13.0,2.0,0.913914448333382,-8.0,3.0,2.625272331154688,-15.0,4.0,4.839061968060818,-20.0,17.0,34.0814988994272,-170.0,0.0,0.0,0.0,0.0,0.0,0.0
201303,1.6655,55,147.63161685434216,12.0,40.424385639345076,-4.8,12.0,33.651267608894486,4.8,4.0,5.649962048378217,23.0,95.12009742024628,22,60.68974468432506,66.0,1.0,3.23761899757165,3.4,4.0,12.350174183948507,16.0,12.0,36.81490549926891,48.0,6.0,18.797703073002857,31.200000000000006,7.0,22.56053557052575,36.4,42,116.17603303171866,168.0,70,228.53312183684662,70.0,86,283.11383071195735,163.4000000000002,80,253.5219927385236,224.00000000000009,0.0,0.0,0.0,25.0,66.26029482448403,175.0,2.0,6.716577540106949,7.0,67,346.98239181236227,227.80000000000018,23.0,68.4136816954925,184.0,5.0,14.268643275796752,30.0,8.0,22.7500905797065,51.2,5.0,20.79770093081614,35.0,17.0,41.073325837926674,125.80000000000004,0.0,0.0,0.0,8.0,18.319270305930022,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.16631414216204,7.0,0.0,0.0,0.0,12.0,17.379161628523505,-24.0,10.0,22.20131469958179,-50.0,12.0,31.738855983150287,-24.0,5.0,15.056032384017598,-10.0,10.0,24.286599111919088,-20.0,1.0,0.452488687782805,-2.0,5.0,12.80405516087019,-20.0,0.0,0.0,0.0,1.0,1.92307692307692,-4.4,2.0,4.37158469945356,-13.0,2.0,6.34920634920635,-8.0,0.0,0.0,0.0,17.0,32.699494784877054,-85.0,10.0,13.818751751260445,-100.0,0.0,0.0,0.0,2.0,8.60215053763441,-20.0
201304,1.66375,11,34.23475865776431,1.0,1.96586091722691,-0.4,2.0,5.38660430960766,0.8,5.0,13.402481448267041,2.0,0.0,11,32.39609105814879,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.21195652173913,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10.28753403793789,20.0,2,9.9710745833265,2.0,6,18.4483386945785,11.4,5,17.326226895916868,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,26.315150196622948,37.39999999999999,6.0,22.74777377284815,48.0,2.0,4.181909045477259,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.06273258904838,7.4,3.0,6.23710714719087,15.0,0.0,0.0,0.0,2.0,5.19083969465648,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.08194039499202,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.78125,-2.0,6.0,9.056866184537276,-12.0,0.0,0.0,0.0,5.0,8.560606060606071,-20.0,0.0,0.0,0.0,2.0,5.4958183990442,-8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
