MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_23,tone_count_23,goldstein_23,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_120,tone_count_120,goldstein_120,event_count_130,tone_count_130,goldstein_130,event_count_141,tone_count_141,goldstein_141,event_count_154,tone_count_154,goldstein_154,event_count_160,tone_count_160,goldstein_160,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_180,tone_count_180,goldstein_180,event_count_190,tone_count_190,goldstein_190,event_count_193,tone_count_193,goldstein_193
201201,1.974,12.0,86.45976578944456,3.0,20.559767158521726,-1.2000000000000002,9.0,54.87370429826937,3.6,18.0,95.27066743303574,0.0,0.0,1.0,6.06361829025845,10.0,51.4808212471477,30.0,0.0,0.0,0.0,8.0,64.6828574018284,32.0,0.0,0.0,0.0,1.0,6.39661756683033,5.2,7,40.58993706975602,28.0,1.0,8.29959514170041,1.0,13,76.07513214082111,24.7,11.0,72.2139805770916,30.800000000000004,1.0,4.8648648648648605,7.0,13.0,128.78889599366371,45.5,38,249.50354203973683,129.20000000000007,11.0,82.08955223880602,88.0,4.0,23.19960358244016,24.0,0.0,0.0,0.0,15.0,103.94853573483157,105.0,3.0,19.536059530409737,22.200000000000006,1.0,6.39661756683033,8.3,8.0,45.32263456363126,59.2,6.0,32.34863356480348,30.0,0.0,0.0,0.0,4.0,21.8511888808056,28.0,3.0,15.15113423195188,30.0,11.0,51.55370670995672,-22.0,1.0,8.27402135231317,-5.0,1.0,2.94117647058824,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,48.52402584403985,-84.5,0.0,0.0,0.0,8.0,41.93569131509595,-32.0,0.0,0.0,0.0,3.0,8.88888888888888,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201202,1.97,23.0,137.32933952942008,10.0,60.199266892514636,-4.0,11.0,104.8202207947716,4.4,1.0,2.58064516129032,0.0,0.0,10.0,79.29962798226191,22.0,159.73963485465828,66.0,7.0,70.42904010765409,23.8,3.0,24.252318140263807,12.0,0.0,0.0,0.0,3.0,28.68603349045545,16.4,6,53.48703750084485,24.0,16.0,142.7940294038708,16.0,25,147.4721252287593,47.49999999999998,21.0,122.55632178469452,58.79999999999998,6.0,57.76517776143322,42.0,0.0,0.0,0.0,33,262.8513771645544,112.20000000000006,1.0,11.294186959937198,8.0,7.0,55.2080722430722,42.0,0.0,0.0,0.0,12.0,75.82356576948698,84.0,4.0,27.080326099603607,29.6,1.0,9.21052631578947,8.3,0.0,0.0,0.0,4.0,40.28807294936689,20.0,3.0,13.842326816851271,15.0,5.0,28.85170571350755,35.0,9.0,49.162616443982536,88.0,3.0,20.217415133296896,-6.0,1.0,4.983388704318941,-5.0,10.0,54.43761427771117,-20.0,3.0,15.37241855203131,-6.0,1.0,5.180180180180179,-2.0,1.0,4.9806784027479605,-4.0,0.0,0.0,0.0,2.0,19.06117725119934,-13.0,0.0,0.0,0.0,3.0,11.83334935005968,-12.0,0.0,0.0,0.0,4.0,26.543368000409874,-20.0,2.0,5.593246857524151,-18.0,10.0,44.26812757755505,-100.0,3.0,14.739884393063582,-30.0
201203,1.966,97.0,618.336481798049,12.0,83.66415648757736,-4.8,13.0,112.80482569865896,5.200000000000001,28.0,186.09829849597787,0.0,0.0,44.0,243.06150013206738,37.0,292.9630303179416,111.0,0.0,0.0,0.0,44.0,278.2929861733857,176.0,1.0,7.40740740740741,5.2,4.0,16.90955612415174,20.8,23,176.20903459821838,92.0,30.0,223.74582502419258,30.0,70,430.06257791702797,133.00000000000014,64.0,399.7382197365084,179.20000000000007,24.0,159.46402700836532,168.0,5.0,37.604448428768634,17.5,133,960.9872508174767,452.19999999999936,11.0,97.89246141517872,88.0,20.0,166.17802003325502,120.0,4.0,24.542832996089896,25.6,7.0,53.15469177322002,49.0,10.0,78.58424426043997,74.0,0.0,0.0,0.0,5.0,29.83347174430327,37.0,59.0,378.6304951139925,295.0,30.0,223.9386083564439,150.0,14.0,75.63497193048218,98.0,6.0,42.739955098804884,60.0,23.0,140.84079104952906,-46.0,5.0,33.87855171502333,-25.0,35.0,257.4990262514744,-70.0,12.0,80.56813207388373,-24.0,26.0,161.50212662694344,-52.0,7.0,73.06613746419312,-28.0,3.0,22.48873649698029,-13.2,7.0,46.46935021804465,-45.5,12.0,73.72602742008705,-86.40000000000002,4.0,40.964868300216324,-16.0,3.0,15.36107106825159,-15.0,10.0,65.24369576600658,-50.0,0.0,0.0,0.0,24.0,145.2727199034884,-240.0,5.0,21.45506668475845,-50.0
201204,1.962,64.0,394.6330428712689,17.0,83.3608425877124,-6.8000000000000025,14.0,72.64521124000784,5.6000000000000005,34.0,214.97577647453483,0.0,0.0,29.0,189.63373797309012,48.0,289.03665932124375,144.0,0.0,0.0,0.0,6.0,48.33945319896376,24.0,2.0,12.720880948131873,10.4,1.0,6.81818181818182,6.0,8,52.817501200780754,32.0,19.0,74.79124142069897,19.0,33,173.26742051717045,62.699999999999974,33.0,174.6856566137183,92.39999999999996,21.0,135.67468041518657,147.0,1.0,10.864197530864198,3.5,68,464.2996603187933,231.20000000000027,2.0,12.307692307692301,16.0,13.0,102.17137188408488,78.0,3.0,4.7406495305525596,19.200000000000006,4.0,22.48314710499585,28.0,4.0,23.503800158027037,29.6,4.0,23.15231860702108,33.2,0.0,0.0,0.0,11.0,62.777792352454384,55.0,0.0,0.0,0.0,6.0,38.32703265315925,42.0,9.0,51.34081381158638,90.0,2.0,17.238656700705338,-4.0,4.0,21.0604606893048,-20.0,27.0,169.37686963241606,-54.0,5.0,29.77133705259861,-10.0,5.0,26.02700237371623,-10.0,3.0,20.550627505092322,-12.0,8.0,61.4550457633813,-35.2,2.0,12.229721284839393,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,41.31630673503293,-40.0,0.0,0.0,0.0,15.0,103.1372254697449,-150.0,0.0,0.0,0.0
201205,1.9580000000000002,35.0,230.0715791737446,1.0,4.36507936507936,-0.4,4.0,35.35710901069465,1.6,5.0,39.205930370225694,0.0,0.0,73.0,530.5118793783258,22.0,134.36153413812667,66.0,6.0,34.81903621485165,20.4,21.0,165.06846530578488,84.0,0.0,0.0,0.0,2.0,11.085428941390047,10.4,70,415.92338048771376,280.0,28.0,185.01598448537112,28.0,66,442.94122741064194,125.40000000000006,66.0,417.9475781755362,184.80000000000007,22.0,182.19465401594857,154.0,6.0,45.37734475490432,21.0,95,761.8296043078195,323.0,6.0,32.26957885820676,48.0,14.0,120.95548549302048,84.0,0.0,0.0,0.0,13.0,93.48936985542959,91.0,9.0,58.972761063183896,66.6,9.0,65.49862001566376,74.69999999999997,1.0,6.402439024390239,7.4,38.0,213.2482322424469,190.0,18.0,107.04380591122185,90.0,17.0,117.10681075914366,119.0,0.0,0.0,0.0,5.0,29.85579701354382,-10.0,1.0,9.134615384615381,-5.0,1.0,8.82061446977205,-2.0,7.0,35.9269293217163,-14.0,0.0,0.0,0.0,2.0,18.245838668373878,-8.0,0.0,0.0,0.0,9.0,47.378050781729705,-58.5,4.0,34.03361344537816,-28.8,0.0,0.0,0.0,0.0,0.0,0.0,9.0,72.55679123519045,-45.0,1.0,5.8275058275058305,-9.0,13.0,83.01639650328705,-130.0,2.0,8.74526650755767,-20.0
201206,1.954,11.0,52.53440629288184,8.0,43.45634571536294,-3.2,2.0,7.1837141499011805,0.8,1.0,5.0264550264550305,0.0,0.0,0.0,0.0,3.0,28.2411658433962,9.0,0.0,0.0,0.0,108.0,1180.2109916686932,432.0,0.0,0.0,0.0,0.0,0.0,0.0,11,105.12144452150378,44.0,3.0,23.760372083461466,3.0,35,229.56903058124686,66.49999999999999,36.0,235.84957383264384,100.79999999999994,1.0,9.470544369873231,7.0,2.0,11.224489795918359,7.0,6,65.82570615109701,20.4,0.0,0.0,0.0,1.0,8.38445807770961,6.0,0.0,0.0,0.0,1.0,10.4399212081418,7.0,2.0,15.649183147033538,14.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.601941747572821,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.295413315811277,-6.0,1.0,5.6390977443609,-5.0,9.0,50.738972448932344,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.262969651095098,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.188679245283019,-10.0,3.0,18.812265425742982,-30.0
201207,1.95,48.0,310.94805798988466,5.0,36.68232096758005,-2.0,18.0,117.40890657327435,7.200000000000002,11.0,63.389919074079636,0.0,0.0,16.0,101.13804095370114,26.0,205.6668006601251,78.0,1.0,5.47073110274307,3.4,19.0,128.1461891316892,76.0,0.0,0.0,0.0,1.0,8.74035989717224,5.2,41,290.42309249631893,164.0,56.0,397.76786582182586,56.0,54,358.1688168802536,102.60000000000008,51.0,357.3834937685043,142.79999999999995,16.0,131.8450843954767,112.0,4.0,26.954861956990218,14.0,80,575.0646284779102,272.00000000000006,8.0,68.56975766658135,64.0,32.0,224.58045506195057,192.0,2.0,15.79058516356935,12.8,7.0,46.01634617875838,49.0,8.0,67.63299883933078,59.2,4.0,18.51509259429022,33.2,2.0,18.79194630872484,14.8,6.0,47.32439054505761,30.0,2.0,15.93625498007968,10.0,9.0,58.58254099462171,63.0,7.0,46.50745500640178,70.0,2.0,11.90863063699517,-4.0,8.0,64.45738626509008,-40.0,15.0,101.04546688750872,-30.0,6.0,37.323401866676,-12.0,10.0,48.122402396050546,-20.0,17.0,132.69317992144101,-68.0,5.0,33.61454332205824,-22.0,4.0,27.800055665761352,-26.0,20.0,131.47393551222876,-144.0,9.0,54.36175894605664,-36.0,1.0,9.87166831194472,-5.0,7.0,44.63254965923976,-35.0,0.0,0.0,0.0,40.0,249.77922490610385,-400.0,4.0,29.53822486689144,-40.0
201208,1.946,17.0,86.41942714524478,5.0,29.25935316257588,-2.0,1.0,5.747126436781611,0.4,0.0,0.0,0.0,0.0,3.0,31.6833550488418,14.0,72.12694162591973,42.0,4.0,0.0,13.6,2.0,12.710001861927172,8.0,11.0,54.98850119424787,57.20000000000001,5.0,35.1552025771654,26.0,122,702.0094672992112,488.0,36.0,356.59132797625665,36.0,53,359.4424536484065,100.70000000000006,42.0,287.8000175483796,117.59999999999992,30.0,199.75398555435768,210.0,2.0,8.52459016393442,7.0,18,135.28531367953576,61.19999999999999,2.0,18.366257341163898,16.0,5.0,32.048647151885106,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,35.217048242650044,37.0,0.0,0.0,0.0,1.0,5.479452054794519,7.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36.09962943037869,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,33.43602580148264,-10.0,0.0,0.0,0.0,3.0,13.164074360842891,-6.0,2.0,10.65119011702685,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.74036850921274,-15.0,0.0,0.0,0.0,9.0,66.70909733576822,-90.0,1.0,8.888888888888891,-10.0
201209,1.942,22.0,153.47678494088314,4.0,19.89834401136593,-1.6,10.0,72.51487228363406,4.0,0.0,0.0,2.0,11.83587605916351,1.0,7.375,26.0,154.55204917475325,78.0,0.0,0.0,0.0,28.0,195.7461391378253,112.0,1.0,7.84313725490196,5.2,7.0,42.181599950464204,36.4,205,1464.6521070273745,820.0,77.0,545.5128158952266,77.0,210,1506.6192215635351,399.0,208.0,1479.9592771233795,582.4000000000005,30.0,187.2109960244556,210.0,3.0,17.751599471920372,10.5,56,431.81339761446065,190.40000000000006,5.0,35.9048923491105,40.0,8.0,50.11932799221743,48.0,0.0,0.0,0.0,14.0,100.87447007656071,98.0,4.0,33.29292059671372,29.6,2.0,20.4991991055498,16.6,1.0,4.56852791878173,7.4,7.0,40.196872310790994,35.0,5.0,34.22380706623404,25.0,13.0,103.75579596524321,91.0,8.0,47.04211747964328,80.0,5.0,24.6235167293109,-10.0,1.0,5.622489959839361,-5.0,2.0,14.189018267115353,-4.0,1.0,4.943820224719099,-2.0,2.0,15.13260530421216,-4.0,1.0,13.7876386687797,-4.0,3.0,20.541271688771122,-13.2,0.0,0.0,0.0,1.0,3.9829302987197703,-7.2,0.0,0.0,0.0,6.0,40.90951246384789,-30.0,2.0,5.907172995780599,-10.0,0.0,0.0,0.0,16.0,101.3745745371264,-160.0,1.0,7.56630265210608,-10.0
201210,1.9380000000000002,25.0,138.7816494868523,1.0,6.09625668449198,-0.4,4.0,15.04643144073946,1.6,1.0,7.90960451977401,0.0,0.0,5.0,21.577037489925658,7.0,38.01623905900485,21.0,4.0,26.66649737169558,13.6,3.0,29.47370868008744,12.0,0.0,0.0,0.0,3.0,28.186920161288985,15.6,50,279.83149534029985,200.0,12.0,131.74531534686986,12.0,23,204.3145945325309,43.69999999999998,25.0,221.39554285610583,69.99999999999997,1.0,4.86397361912613,7.0,4.0,19.43505543860489,14.0,21,157.29270691483092,71.39999999999998,1.0,9.71298931690581,8.0,4.0,31.475683243151288,24.0,0.0,0.0,0.0,6.0,50.41887277490113,42.0,8.0,66.94875743090313,59.2,9.0,63.380841633343366,74.7,4.0,28.11207637696363,29.6,3.0,16.43777086003784,15.0,4.0,24.548228559647953,20.0,0.0,0.0,0.0,2.0,7.88177339901478,20.0,4.0,19.83733579638752,-8.0,3.0,27.777777777777782,-15.0,5.0,61.151079136690505,-10.0,8.0,53.33299474339117,-16.0,4.0,22.78773824711932,-8.0,0.0,0.0,0.0,3.0,26.16822429906543,-13.2,0.0,0.0,0.0,1.0,5.43175487465181,-7.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.51269035532994,-10.0,0.0,0.0,0.0,4.0,23.40960772141606,-40.0,0.0,0.0,0.0
201211,1.9340000000000002,26.0,98.2650941302355,2.0,1.444063926940637,-0.8,7.0,25.594722791753906,2.8,9.0,11.038183620830278,3.0,14.096466239582162,2.0,11.205115649517241,8.0,22.291871325940512,24.0,1.0,5.16605166051661,3.4,3.0,9.638863194071039,12.0,0.0,0.0,0.0,2.0,10.99981656542257,10.4,22,89.23043407388174,88.0,41.0,128.69097086777904,41.0,31,91.57668844952052,58.89999999999997,26.0,71.96524282854784,72.79999999999997,28.0,103.8672001203793,196.0,2.0,2.9520295202952003,7.0,35,164.0811084791606,119.00000000000006,4.0,13.52105580276874,32.0,4.0,18.22133458646616,24.0,0.0,0.0,0.0,8.0,29.33130922700601,56.0,5.0,2.4267782426778197,37.0,1.0,2.0547945205479397,8.3,2.0,5.73065902578796,14.8,2.0,9.47075208913648,10.0,2.0,13.040656163332741,10.0,3.0,6.7740698120445,21.0,28.0,50.88076943358189,277.0,0.0,0.0,0.0,3.0,6.377505544845881,-15.0,4.0,14.413151483179679,-8.0,5.0,9.840917904920847,-10.0,10.0,34.30015179714725,-20.0,2.0,9.30607853684776,-8.0,0.0,0.0,0.0,4.0,12.04859267126926,-26.0,6.0,15.903634977568462,-43.2,1.0,3.3457249070632007,-4.0,0.0,0.0,0.0,2.0,15.701032732364778,-10.0,0.0,0.0,0.0,9.0,19.419889074092524,-90.0,0.0,0.0,0.0
201212,1.93,22.0,64.49129858621431,5.0,16.071134848862158,-2.0,26.0,79.26652920435878,10.400000000000006,1.0,1.96078431372549,0.0,0.0,9.0,28.058261603617467,12.0,31.24761336333207,36.0,0.0,0.0,0.0,2.0,6.428745088596981,8.0,0.0,0.0,0.0,2.0,8.26128722382324,10.4,22,53.414692930805636,88.0,4.0,12.40132676129416,4.0,33,95.02140040778372,62.699999999999974,32.0,96.646192201304,89.59999999999997,12.0,47.83580983542787,84.0,1.0,6.55737704918033,3.5,25,69.69071693735971,85.00000000000001,0.0,0.0,0.0,19.0,60.36934885369958,114.0,2.0,10.330578512396698,12.8,6.0,16.779637622501312,42.0,1.0,2.7262709826865796,7.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.15565701241262,10.0,1.0,3.18791946308725,5.0,4.0,15.461619926956821,28.0,23.0,63.162418563260175,227.0,3.0,10.39237466482497,-6.0,12.0,29.20850369242459,-60.0,1.0,2.65848670756646,-2.0,0.0,0.0,0.0,3.0,6.949281953931892,-6.0,2.0,5.15914603347463,-8.0,2.0,5.78815155955621,-8.8,0.0,0.0,0.0,1.0,2.88461538461538,-7.2,0.0,0.0,0.0,2.0,5.1465332380271605,-10.0,4.0,2.715187869441216,-20.0,5.0,13.308655269888279,-45.0,20.0,40.82001719066722,-200.0,2.0,8.235038854097219,-20.0
201301,1.926,36.0,89.92555560525592,1.0,2.93941211757648,-0.4,17.0,43.58610057730472,6.800000000000002,0.0,0.0,0.0,0.0,4.0,10.86905111430362,25.0,123.44057646723098,75.0,1.0,4.525547445255469,3.4,9.0,32.295281971332464,36.0,1.0,1.8970189701896998,5.2,0.0,0.0,0.0,17,45.9204462362757,68.0,17.0,58.07432118739813,17.0,51,142.04558423330437,96.90000000000006,56.0,152.34856743260076,156.80000000000004,8.0,35.6435643564356,56.0,10.0,23.49905650630764,35.0,20,65.6963124177295,67.99999999999999,8.0,28.705687236542087,64.0,2.0,6.802721088435381,12.0,1.0,0.336700336700337,6.4,7.0,26.473504727673664,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.84194603291188,20.0,0.0,0.0,0.0,5.0,9.552306132097067,35.0,6.0,8.76789106429489,60.0,1.0,0.7604562737642591,-2.0,2.0,5.70342205323194,-10.0,0.0,0.0,0.0,5.0,7.9473167399564595,-10.0,1.0,2.0151133501259397,-2.0,3.0,6.93666732087875,-12.0,8.0,13.749844818655221,-35.2,0.0,0.0,0.0,7.0,32.60136903142071,-50.40000000000001,0.0,0.0,0.0,2.0,3.05343511450382,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,73.73137239303735,-200.0,0.0,0.0,0.0
201302,1.9311666666666667,14.0,37.379549622707756,13.0,59.446501944684094,-5.2,1.0,2.7027027027027,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.55555555555556,3.0,3.0,12.00514151333822,10.2,11.0,26.34179855965516,44.0,2.0,4.3076923076923,10.4,0.0,0.0,0.0,10,29.9030269190238,40.0,8.0,19.60173515423932,8.0,68,172.55074075522325,129.2000000000001,67.0,168.06118719934182,187.60000000000008,27.0,56.36165132178199,189.0,4.0,10.635416289901901,14.0,3,7.6106145027285494,10.2,9.0,23.73971127162539,72.0,5.0,10.32519650319515,30.0,2.0,7.151095732410621,12.8,3.0,10.018297321189948,21.0,1.0,1.82780084707834,7.4,0.0,0.0,0.0,3.0,4.76083455069859,22.200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.3343653250774,14.0,1.0,3.15789473684211,10.0,6.0,18.88796632977352,-12.0,1.0,3.5755478662053104,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.47235418131148,-8.0,2.0,4.128440366972479,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.73053152039555,-7.2,1.0,4.68933177022274,-4.0,0.0,0.0,0.0,2.0,3.79362670713202,-10.0,0.0,0.0,0.0,11.0,62.80118360557198,-110.0,0.0,0.0,0.0
201303,1.9363333333333328,24.0,58.24669573443373,5.0,11.129078005732751,-2.0,4.0,7.314774364951568,1.6,1.0,2.15704637219303,0.0,0.0,0.0,0.0,46.0,221.38018362069454,138.0,1.0,1.32669983416252,3.4,0.0,0.0,0.0,2.0,18.787878787878782,10.4,0.0,0.0,0.0,8,25.99527161255176,32.0,24.0,84.57913219388048,24.0,15,32.50141706930312,28.499999999999996,11.0,22.445392302143194,30.8,8.0,24.46483180428136,56.0,2.0,7.696445161605791,7.0,27,98.95213857608259,91.80000000000004,5.0,13.874886122077141,40.0,6.0,18.34862385321102,36.0,1.0,1.5,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1505376344086002,5.0,1.0,3.13725490196078,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,1.0,2.16216216216216,-5.0,2.0,8.63015197766555,-4.0,7.0,22.78898523961718,-14.0,2.0,5.48160759428365,-4.0,5.0,14.67946154871386,-20.0,1.0,9.09090909090909,-4.4,0.0,0.0,0.0,1.0,2.56410256410256,-7.2,0.0,0.0,0.0,4.0,10.31545598551708,-20.0,1.0,1.96078431372549,-5.0,0.0,0.0,0.0,6.0,12.674560943065787,-60.0,5.0,15.77130868420095,-50.0
201304,1.9415,0.0,0.0,1.0,2.2700119474313,-0.4,4.0,6.7963247946310315,1.6,1.0,1.14942528735632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3613979301908397,3.4,3.0,4.34782608695652,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6,9.03403380539058,24.0,0.0,0.0,0.0,10,23.47441602678164,19.0,9.0,20.60858435138331,25.200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,11,20.924892595344595,37.39999999999999,0.0,0.0,0.0,1.0,1.5444015444015402,6.0,0.0,0.0,0.0,1.0,2.22222222222222,7.0,1.0,3.3613979301908397,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.38756610472012,-6.0,1.0,3.63128491620112,-5.0,4.0,8.98097542541611,-8.0,0.0,0.0,0.0,4.0,11.48812938830152,-8.0,2.0,2.8985507246376803,-8.0,1.0,1.14285714285714,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.884169244224711,-15.0,0.0,0.0,0.0,4.0,8.11531430856717,-40.0,1.0,2.94811320754717,-10.0
201305,1.9466666666666663,7.0,11.72461202572725,2.0,9.14267152432672,-0.8,0.0,0.0,0.0,1.0,2.18253968253968,0.0,0.0,0.0,0.0,4.0,7.0537471067903486,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.8169014084507,8.0,4.0,11.73255465708296,4.0,10,8.16235998669179,19.0,0.0,0.0,0.0,4.0,8.73015873015872,28.0,2.0,6.42683667273831,7.0,2,9.610515407379447,6.8,0.0,0.0,0.0,1.0,2.65848670756646,6.0,0.0,0.0,0.0,1.0,2.38345923411204,7.0,2.0,4.08705813613789,14.8,0.0,0.0,0.0,2.0,3.93700787401574,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.28571428571428,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6172839506172839,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.32458442694663,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-20.0,1.0,1.46520146520147,-10.0
201306,1.9518333333333333,25.0,72.12829202080644,1.0,3.07692307692308,-0.4,3.0,10.67170831445978,1.2000000000000002,2.0,9.827939037500789,0.0,0.0,3.0,7.930576799702309,4.0,10.53772026161392,12.0,0.0,0.0,0.0,8.0,32.94806457898844,32.0,2.0,6.4516129032258,10.4,0.0,0.0,0.0,15,32.461365219659584,60.0,22.0,65.14225292316345,22.0,52,151.91289310735633,98.80000000000008,46.0,137.18124932863628,128.79999999999993,10.0,39.653330950535256,70.0,1.0,3.1455399061032905,3.5,20,92.45818789376504,67.99999999999999,11.0,58.792338393272885,88.0,5.0,15.15528786890383,30.0,1.0,2.7511961722488,6.4,4.0,19.017007757821094,28.0,3.0,7.476635514018691,22.200000000000006,14.0,45.016077170418065,116.19999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.99769408147579,7.0,0.0,0.0,0.0,3.0,5.219377806493941,-6.0,2.0,7.31096560242288,-10.0,1.0,3.5242290748898704,-2.0,5.0,12.195121951219502,-10.0,15.0,17.142313602665507,-30.0,1.0,2.35148514851485,-4.0,1.0,3.5242290748898704,-4.4,0.0,0.0,0.0,3.0,5.78778135048231,-21.6,0.0,0.0,0.0,0.0,0.0,0.0,22.0,26.510006764398586,-110.0,0.0,0.0,0.0,11.0,33.2128269970789,-110.0,0.0,0.0,0.0
201307,1.957,11.0,28.25830433538557,5.0,14.19756561184176,-2.0,9.0,29.43508621830357,3.6,8.0,27.76476227770502,3.0,6.587460130463719,0.0,0.0,23.0,74.89013620542646,69.0,5.0,11.02073375566663,17.0,0.0,0.0,0.0,1.0,0.859598853868195,5.2,1.0,6.643952299829639,5.2,28,74.66769663078587,112.0,18.0,41.20149998862029,18.0,29,70.31724545034575,55.09999999999997,24.0,63.23675529418268,67.19999999999997,18.0,32.329810878124945,126.0,1.0,2.7654867256637203,3.5,12,36.510366641679155,40.79999999999999,4.0,21.40578824157038,32.0,17.0,74.17120319342673,102.0,0.0,0.0,0.0,1.0,2.74914089347079,7.0,6.0,12.39457828257465,44.4,1.0,2.46913580246914,8.3,0.0,0.0,0.0,3.0,8.017402113113729,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.14660216847763,-12.0,4.0,8.39500813188316,-20.0,3.0,10.37765051849558,-6.0,0.0,0.0,0.0,6.0,21.704394092014322,-12.0,4.0,13.520867927366151,-16.0,0.0,0.0,0.0,3.0,6.794310767829,-19.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.65998278124877,-10.0,8.0,16.600465593659013,-40.0,0.0,0.0,0.0,3.0,8.73348372707555,-30.0,2.0,12.873563218390801,-20.0
